review_id,year,seat_type,type_of_traveller,route,overall_rating_10,sentiment_score,top_complaint,frequency,rank
1313,2019,Economy Class,Solo Leisure,Copenhagen to Muscat via Doha,2,-0.8,"seats are narrow, elbow placement forced",1,4
1315,2019,Economy Class,Family Leisure,Doha to Perth,8,0.6,cabin staff used seats as thoroughway,1,4
1316,2019,Economy Class,Family Leisure,Munich to Doha,7,0.3,poor food quality,3,2
1319,2019,Business Class,Solo Leisure,Mumbai to Doha,10,0.8,lounge transforms into a bus station during peak hour,1,4
1321,2019,Economy Class,Couple Leisure,London to Sydney via Doha,2,-0.8,check in at heathrow was chaos,1,4
1324,2019,Economy Class,Solo Leisure,Birmingham to Bangkok via Doha,9,0.85,leg room was only 29inch,1,4
1326,2019,Economy Class,Couple Leisure,Bangalore to Copenhagen via Doha,6,0.2,"screaming children, cramped seating",1,4
1327,2019,Economy Class,Family Leisure,Kochi to Munich via Doha,4,-0.8,seat allocation system changed for the worse,1,4
1328,2019,Economy Class,Couple Leisure,Gothenburg to Dar Es Salaam via Doha,2,-0.85,13 days to answer request,1,4
1329,2019,Economy Class,Couple Leisure,Singapore to Doha,8,0.3,breakfast was awful.,1,4
1330,2019,Economy Class,Business,Toronto to Colombo via Montreal / Doha,2,-0.8,customer service has been very disappointing,1,4
1331,2019,Economy Class,Family Leisure,Doha to Gatwick,1,-0.8,seats in different rows for child and parent,1,4
1332,2019,Economy Class,Solo Leisure,London to Kuala Lumpur via Doha,4,-0.8,delays on both flights,1,4
1333,2019,Economy Class,Couple Leisure,Perth to Edinburgh via Doha,8,-0.2,food was bland and not very appetising,1,4
1334,2019,Business Class,Family Leisure,Johannesburg to Singapore via Doha,9,-0.3,not offered to have beds made up,1,4
1336,2019,Economy Class,Couple Leisure,Washington to Doha,3,-0.8,missed connection due to delay,2,3
1337,2019,Business Class,Family Leisure,Los Angeles to Doha,6,-0.3,old and tired boeing 777-200lr,1,4
1338,2019,Economy Class,Solo Leisure,Doha to Copenhagen,10,0.8,crew efficiency during disembarkation,1,4
1339,2018,Economy Class,Family Leisure,Perth to Munich via Doha,7,-0.2,"tight seat pockets, broken cups",1,4
1340,2018,Economy Class,Couple Leisure,Washington to Doha,1,-0.8,urgent change request not handled promptly or helpfully,1,4
1341,2018,Business Class,Solo Leisure,London to Doha,6,-0.8,"dated plane, no privacy, uncomfortable seat",1,4
1342,2018,Economy Class,Solo Leisure,Denpasar to Munich via Doha,5,-0.7,cabin baggage exceeded allowed weight,1,4
1343,2018,Business Class,Family Leisure,Doha to Los Angeles,8,0.2,boarding process hampered by security screening,1,4
1344,2018,Economy Class,Solo Leisure,Berlin to Hanoi via Doha,3,-0.8,no accommodation for 20 hours,1,4
1345,2018,Business Class,Solo Leisure,Doha to Hong Kong,2,-0.8,"plane change without notice, inaccurate menu",1,4
1347,2018,Business Class,Solo Leisure,Kigali to Frankfurt via Doha,7,-0.3,long bus-gating in doha,1,4
1348,2018,Business Class,Solo Leisure,Sofia to Kathmandu via Doha,3,-0.8,"hard cradle like seats, poor catering",1,4
1349,2018,Business Class,Business,Tbilisi to Jakarta via Doha,4,-0.3,ground service in doha was terrible,1,4
1350,2018,Economy Class,Family Leisure,London to Mumbai via Doha,10,0.85,horrible connecting process at london,1,4
1353,2018,Economy Class,Couple Leisure,Edinburgh to Phuket via Doha,4,-0.8,"terrible, bland food",1,4
1355,2018,Business Class,Family Leisure,Hong Kong to Doha,8,0.3,poor food selection and taste,1,4
1356,2018,Economy Class,Business,New York to Trivandrum via Doha,3,-0.8,lost one day due to delayed connection.,1,4
1357,2018,Economy Class,Solo Leisure,Dallas to Bangkok via Doha,4,-0.8,overweight carry-on fee too high,1,4
1358,2018,Economy Class,Business,Bangalore to Nice via Doha,1,-0.8,"seats not comfortable, food bad",1,4
1359,2018,Economy Class,Solo Leisure,Doha to Manchester,5,-0.7,snacks on the plane were vile,1,4
1362,2018,Economy Class,Solo Leisure,Adelaide to Doha,1,-0.95,worst customer service i have ever experienced,1,4
1367,2018,Business Class,Solo Leisure,London to Kuala Lumpur via Doha,9,0.8,seat 5b is empty but cramped,1,4
1368,2018,Economy Class,Family Leisure,Vienna to Denpasar via Doha,3,-0.8,trapped in elevator for 45 minutes,1,4
1370,2018,Economy Class,Solo Leisure,Dallas to Kathmandu via Doha,3,0.3,staff not helping with luggage size,1,4
1372,2018,Business Class,Solo Leisure,Kolkata to Doha,8,0.8,"food looked ugly, overly salted, inedible",1,4
1373,2018,Business Class,Family Leisure,Doha to Hong Kong,7,0.3,poor food choice,1,4
1374,2018,Business Class,Solo Leisure,Zanzibar to Doha,4,-0.8,seats terribly uncomfortable for long flight,1,4
1375,2018,Economy Class,Solo Leisure,Clark to Boston via Doha,10,0.8,"gate issues, delayed boarding and departure",1,4
1376,2018,Economy Class,Solo Leisure,Sydney to Helsinki via Doha,7,0.2,food quality has gone down,1,4
1377,2018,Economy Class,Solo Leisure,Brussels to Bangkok via Doha,2,-0.8,missed connecting flight due to no food,1,4
1379,2018,Economy Class,Family Leisure,Montreal to Doha,5,-0.75,staff procrastinating and not responsible,1,4
1380,2018,First Class,Couple Leisure,Perth to Doha,1,-0.8,"qmiles upgrade issues, support line problems",1,4
1383,2018,Business Class,Solo Leisure,Kuala Lumpur to Munich via Doha,9,0.7,nightmare of the lounge at doha airport,1,4
1384,2018,Business Class,Couple Leisure,Doha to Amman,8,-0.3,"delayed service requests, inefficient support",1,4
1385,2018,Economy Class,Couple Leisure,London to Colombo via Doha,7,0.3,inconsistent cabin crew service,1,4
1388,2018,Economy Class,Family Leisure,Doha to Cardiff,2,-0.8,"cancelled flight, extra costs, long travel time",1,4
1389,2018,Business Class,Couple Leisure,Istanbul to Denpasar via Doha,10,0.8,wifi was free for 30 minutes but only few mb and for a fee of 5-20 usd for up to 100 mb.,1,4
1390,2018,Business Class,Business,Kigali to Ho Chi Minh City via Doha,8,0.3,food is poorer than before,1,4
1391,2018,Economy Class,Family Leisure,Paris to Sydney via Doha,2,-0.8,"late check-in, no assistance",1,4
1392,2018,Business Class,Solo Leisure,Munich to Kuala Lumpur via Doha,9,0.75,ba lounge below average,1,4
1393,2018,Economy Class,Family Leisure,Doha to Casablanca,1,-0.8,"cancelled flight, long wait at airport",1,4
1394,2018,Economy Class,Business,Najaf to Montreal via Doha,4,-0.8,rude staff at najaf airport,1,4
1396,2018,Economy Class,Couple Leisure,Helsinki to Hong Kong via Doha,8,-0.3,"broken luggage, bad customer service",1,4
1398,2018,Economy Class,Couple Leisure,Stockholm to Hi Chi Minh City via Doha,5,-0.75,onboard staff not done anything special,1,4
1399,2018,Economy Class,Solo Leisure,Miami to Doha,5,-0.8,"unprofessional ticket agent, missed flight, unhelpful airport crew",1,4
1400,2018,Business Class,Couple Leisure,Canberra to London via Sydney / Doha,9,0.85,wine and beverage menu low point,1,4
1402,2018,Economy Class,Family Leisure,Cardiff to Doha via Bangkok,9,0.8,officious behaviour of some cardiff airport staff,1,4
1403,2018,Economy Class,Solo Leisure,Delhi to Doha,2,-0.3,cabin crew chit chat during meal service,1,4
1404,2018,Economy Class,Solo Leisure,London to Kuala Lumpur via Doha,7,0.2,"doha-kul was awful on a340, crammed.",1,4
1405,2018,Economy Class,Solo Leisure,Tokyo to Casablanca via Doha,6,0.3,"cancelled flight, no courtesies offered",1,4
1406,2018,Business Class,Business,Denpasar to Doha,2,-0.2,fine print about luggage and comfort,1,4
1412,2018,Business Class,Solo Leisure,Denpasar to Doha,9,0.8,no free wi-fi when you pay for business class,1,4
1413,2018,Business Class,Solo Leisure,"Mahé, Seychelles to Doha",9,0.85,extra charge for wi-fi in business class,1,4
1414,2018,Business Class,Solo Leisure,Doha to Stockholm,9,0.8,no free wi-fi not even in business class,1,4
1415,2018,Business Class,Business,Hyderabad to Atlanta via Doha,8,0.8,lounge in atlanta is club atl which is ludicrous,1,4
1417,2018,Economy Class,Couple Leisure,Kuala Lumpur to Paris via Doha,9,0.8,food was okay,1,4
1419,2018,Economy Class,Family Leisure,Manila to Manchester via Doha,9,0.65,"crowded airport, delayed boarding",1,4
1420,2018,Business Class,Family Leisure,Paris to Doha,8,0.7,technical problem with seat,1,4
1421,2018,Economy Class,Solo Leisure,Perth to Warsaw via Doha,8,0.5,cabin crew running around like during a fire drill,1,4
1422,2018,Economy Class,Solo Leisure,Doha to Milan,5,0.1,"ife not working, ignored by staff",1,4
1423,2018,Economy Class,Solo Leisure,Bangkok to Doha,7,0.8,early boarding time,1,4
1425,2018,Economy Class,Business,Jakarta to Doha,7,0.6,touchscreen on the inflight cannot navigate properly,1,4
1426,2018,Economy Class,Couple Leisure,Bombay to Dallas via Doha,6,0.7,check-in counters rude,1,4
1428,2018,Economy Class,Business,Ankara to Melbourne via Doha,4,-0.75,"denied entry to lounge, refund denied",1,4
1429,2018,Economy Class,Couple Leisure,Singapore to Paris via Doha,1,-0.7,"missed connection, no communication",1,4
1432,2018,Economy Class,Solo Leisure,Vienna to Doha,7,0.6,check-in staff not caring about passengers,1,4
1433,2018,Economy Class,Family Leisure,Boston to Trivandrum via Doha,7,0.3,flight attendant was horrible,1,4
1434,2018,Business Class,Family Leisure,Doha to Milan,9,0.7,no wifi offered,1,4
1435,2018,Economy Class,Couple Leisure,Bangkok to Doha,3,-0.8,"delayed flight, inedible food",1,4
1436,2018,Business Class,Solo Leisure,Bangkok to Helsinki via Doha,6,-0.3,cancelled flights and seat issues,1,4
1439,2018,Economy Class,Family Leisure,Melbourne to Doha,2,-0.8,seats are awful and small,1,4
1440,2018,Economy Class,Couple Leisure,Doha to Amsterdam,3,-0.7,seat was very hard and uncomfortable,1,4
1444,2018,Business Class,Solo Leisure,Adelaide to Doha,6,-0.3,seats not designed for tall people,1,4
1446,2018,Economy Class,Family Leisure,Zurich to Clark via Doha,9,0.8,wc issues on a359,1,4
1449,2018,Economy Class,Solo Leisure,Melbourne to Madrid via Doha,7,0.7,bar/food service was a bit slow and we had quite a wait,1,4
1450,2018,Economy Class,Solo Leisure,Copenhagen to Doha,5,-0.4,seats are very narrow and hard.,1,4
1451,2018,Economy Class,Family Leisure,Washington to Jakarta via Doha,6,-0.3,seat was small and dirty lavatory,1,4
1452,2018,Economy Class,Business,Kuwait to Cape Town via Doha,1,-0.8,"technical issues, miscommunication, lack of updates",1,4
1453,2018,Business Class,Solo Leisure,Houston to Bangkok via Doha,10,0.9,flight delayed due to aircraft arriving later,1,4
1454,2018,Business Class,Solo Leisure,Washington to Doha,10,0.8,turkish airlines business class lounge at dulles is very small and crowded,1,4
1455,2018,Economy Class,Couple Leisure,Bali to New York via Doha,3,-0.8,"missed connection, late first flight",1,4
1457,2018,Business Class,Business,Doha to Mumbai,3,0.3,food not served on time and cold.,1,4
1458,2018,Business Class,Solo Leisure,Canberra to Doha via Sydney,2,-0.8,"ran out of drinks, food bad",1,4
1460,2018,Economy Class,Solo Leisure,Jakarta to Amsterdam via Doha,9,0.85,toilet could be cleaned more often,1,4
1461,2018,Economy Class,Business,Melbourne to Berlin via Doha,5,-0.7,"no moisturizer in the toilets, harsh hand-wash.",1,4
1462,2018,Economy Class,Business,London to Doha,7,-0.6,seat selection not honoured at check-in,1,4
1466,2018,Business Class,Family Leisure,Johannesburg to Doha,3,-0.4,worst boarding process i have ever seen,1,4
1467,2018,Economy Class,Solo Leisure,Adelaide to Manchester via Doha,7,-0.4,boarding caused frustration and back ups,1,4
1468,2018,Business Class,Solo Leisure,Kuwait to Singapore via Doha,4,-0.7,ife and seat comfort is a joke,1,4
1469,2018,Business Class,Couple Leisure,Doha to Singapore,2,-0.8,"luggage issues, delayed boarding pass",1,4
1470,2018,Economy Class,Couple Leisure,London to Ho Chi Minh City via Doha,5,-0.3,seating and food could be better,1,4
1471,2018,Economy Class,Solo Leisure,Doha to Bangkok,8,0.9,food was spicy and not touched,1,4
1472,2018,Economy Class,Solo Leisure,Vienna to Doha,7,0.3,agent was rude,1,4
1473,2018,Business Class,Couple Leisure,Edinburgh to Bangkok via Doha,8,0.7,check in at edinburgh was bad,1,4
1475,2018,Economy Class,Solo Leisure,Colombo to Amsterdam via Doha,5,-0.3,online check-in did not minimize fuss,1,4
1478,2018,Business Class,Family Leisure,Doha to Johannesburg,10,0.8,ticket price was very steep,1,4
1479,2018,Business Class,Business,Colombo to Philadelphia via Doha,6,0.7,seats from doha to colombo were most uncomfortable.,1,4
1481,2018,Business Class,Couple Leisure,Birmingham to Penang via Doha,9,0.85,use of lounge in penang not acceptable,1,4
1482,2018,Business Class,Business,Hong Kong to Dublin via Doha,9,0.85,boeing 787 seat not as comfortable,1,4
1484,2018,Economy Class,Solo Leisure,Johannesburg to Edinburgh via Doha,2,-0.75,"food quantities and frequency, damaged suitcase",1,4
1485,2018,Business Class,Couple Leisure,Adelaide to Frankfurt via Doha,8,0.7,economy class food left a lot to be desired.,1,4
1486,2018,Economy Class,Solo Leisure,New York JFK to Kigali via Doha,7,0.3,"delayed boarding, missed connection",1,4
1487,2018,Business Class,Solo Leisure,Auckland to Doha,9,0.75,charged extra for 3 kilos,1,4
1488,2018,Business Class,Business,Ho Chi Minh City to Kigali via Doha,7,-0.2,"food is deteriorating, small portions, oily, no meat options",1,4
1490,2018,Economy Class,Couple Leisure,Edinburgh to Perth via Doha,6,-0.2,"slow in flight service, cold food",1,4
1491,2018,Economy Class,Solo Leisure,Doha to London Heathrow,7,0.3,ife not as much choice,1,4
1493,2018,Economy Class,Solo Leisure,Paris to Doha,3,-0.2,dirty cutlery in economy class,1,4
1494,2018,Business Class,Solo Leisure,Doha to Auckland,10,0.8,ground staff were quite rude,1,4
1496,2018,Economy Class,Solo Leisure,Manchester to Delhi via Doha,8,0.7,not having my choice of food,1,4
1498,2018,Economy Class,Couple Leisure,London to Doha,4,-0.75,food quality was poor and bland,1,4
1499,2018,Business Class,Couple Leisure,Oslo to Doha,9,0.75,wifi is really slow and occasionally working,1,4
1500,2018,Business Class,Couple Leisure,Doha to Sydney,10,0.8,wifi did not work well,1,4
1501,2018,Business Class,Couple Leisure,Phuket to Doha,10,0.8,no lounge access and fast track,1,4
1503,2018,Economy Class,Couple Leisure,Doha to Atlanta,3,-0.8,"incorrect bag tags, rude agent, long passport process, late flights",1,4
1504,2018,Economy Class,Solo Leisure,Jakarta to Warsaw via Doha,1,-0.8,25 hour delay and no compensation,1,4
1505,2018,Business Class,Solo Leisure,Bangkok to Copenhagen via Doha,7,-0.2,food was abysmal on both sectors.,1,4
1506,2018,Business Class,Solo Leisure,Melbourne to Dublin via Doha,6,-0.2,"delayed flight, missed connecting, poor ground support",1,4
1507,2018,Economy Class,Couple Leisure,Johannesburg to Houston via Doha,2,-0.3,"ground crew not friendly, extra baggage charge dispute",1,4
1508,2018,Economy Class,Couple Leisure,Frankfurt to Ho Chi Minh City via Doha,10,0.8,rude and incompetent local airport staff,1,4
1509,2018,Economy Class,Solo Leisure,London to Sydney via Doha,6,0.3,"food revolting, particularly chicken biryani",1,4
1510,2018,Economy Class,Family Leisure,Barcelona to Melbourne via Doha,5,-0.7,seats feel cramped and narrow,1,4
1511,2018,Business Class,Solo Leisure,Copenhagen to Bangkok via Doha,8,0.3,"food was bad, chicken inedible",1,4
1512,2018,Business Class,Family Leisure,Doha to Paris CDG,9,0.8,ife selection was poor,1,4
1514,2018,Business Class,Business,Frankfurt to Cape Town via Doha,4,-0.8,most uncomfortable seat on both legs,1,4
1515,2018,Economy Class,Business,Barcelona to Adelaide via Doha,2,-0.8,not able to get luggage in doha,1,4
1517,2018,Business Class,Business,Kigali to Ho Chi Minh City via Doha,7,-0.3,poor food quality in business class,1,4
1519,2018,Economy Class,Solo Leisure,London to Melbourne via Doha,8,0.7,bad scotch and average movies,1,4
1520,2018,Economy Class,Solo Leisure,Islamabad to Montreal via Doha,1,-0.8,made people wait for 5 hours,1,4
1521,2018,Economy Class,Family Leisure,Chicago to Hyderabad via Doha,10,0.9,"aa and ba staff were rude, delayed our flight",1,4
1522,2018,Economy Class,Solo Leisure,Singapore to Berlin via Doha,5,-0.2,"food serving system was weird, food choice limited",1,4
1523,2018,Economy Class,Business,Karachi to London via Doha,5,-0.7,cabin crew did nothing,1,4
1525,2018,Economy Class,Business,Chicago to Doha,3,-0.75,luggage handling is infuriating,1,4
1529,2018,Business Class,Solo Leisure,Marrakech to Doha,6,-0.6,cabin crew doing the minimum,1,4
1530,2018,Economy Class,Solo Leisure,London to Chiang Mai via Doha,1,-0.8,"rude check-in staff, bad attitude",1,4
1534,2018,Business Class,Business,"Ho Chi Minh to Kigali via Doha, Entebbe",7,-0.2,"poor food, small portions",1,4
1537,2018,Business Class,Solo Leisure,Berlin to Kuala Lumpur via Doha,9,0.8,food quality ex doha isn’t as good,1,4
1539,2018,Economy Class,Solo Leisure,Maputo to Doha,8,0.3,customer services is absolutely awful,1,4
1540,2018,Economy Class,Solo Leisure,Bangkok to Zurich via Doha,6,-0.8,"plane full, seat issue, extra charges",1,4
1542,2018,Economy Class,Couple Leisure,Melbourne to Geneva via Doha,4,-0.75,service was shocking in qatar.,1,4
1543,2018,Business Class,Solo Leisure,Dallas Ft Worth to Colombo via Doha,7,-0.1,"boarding was chaotic, food not fresh",1,4
1547,2018,Economy Class,Business,New York JFK to Doha,7,0.3,"ground handlers are useless, menu options ran out",1,4
1548,2018,Business Class,Solo Leisure,Doha to Houston,4,-0.3,baggage delivery in houston is unacceptable,1,4
1549,2018,Economy Class,Business,Doha to Athens,9,0.8,use of transfer bus instead of bridge,1,4
1552,2017,Business Class,Solo Leisure,Berlin Tegel to Incheon via Doha,10,0.9,txl-doh boarding was a bit disorganized,1,4
1553,2017,Economy Class,Solo Leisure,Milan to Jakarta via Doha,3,0.1,"cramped legroom, late landing",1,4
1555,2017,Business Class,Family Leisure,Maldives to Doha,10,0.85,wifi connection could be better,1,4
1557,2017,Business Class,Couple Leisure,Doha to Philadelphia,10,0.7,capsule made me feel claustrophobic,1,4
1558,2017,Business Class,Couple Leisure,Manila to Doha,10,0.9,check-in at manila mediocre,1,4
1559,2017,Economy Class,Solo Leisure,Melbourne to Larnaca via Doha,2,-0.8,"ticket not honoured, rebooked flights missed",1,4
1560,2017,Economy Class,Solo Leisure,Jakarta to Paris via Doha,8,0.7,"crowded check-in counter, cramped seat",1,4
1561,2017,Economy Class,Solo Leisure,Doha to Paris,5,-0.75,"no amenity kit, poor service",1,4
1565,2017,Economy Class,Business,Bangkok to Ho Chi Minh City,8,0.6,"food poor, charity collection annoying",1,4
1566,2017,Business Class,Solo Leisure,Venice to Bangkok via Doha,8,0.8,purser did not greet by name,1,4
1567,2017,Economy Class,Business,Sydney to Doha,1,-0.8,"cancelled flight, long wait, no compensation",1,4
1568,2017,Economy Class,Couple Leisure,Doha to Perth,7,0.6,service of the on-board staff was ineffective,1,4
1570,2017,Economy Class,Couple Leisure,Auckland to Doha,8,0.7,cabin crew sometimes seemed overwhelmed and uncoordinated,1,4
1571,2017,Business Class,Couple Leisure,Paris to Perth via Doha,5,0.3,chaotic handling of cancelled flight and no contact afterwards,1,4
1572,2017,Business Class,Family Leisure,BKK to DOH,6,0.6,staff at transfer counter unhelpful,1,4
1573,2017,Business Class,Solo Leisure,London to Sydney via Doha,5,-0.7,no communication from qatar airways,1,4
1574,2017,Business Class,Business,Doha to Guangzhou,9,-0.2,"downgraded service, no dinner served",1,4
1578,2017,Business Class,Family Leisure,Barcelona to Hong Kong via Doha,1,-0.8,qatar refusing refund for mistake,1,4
1579,2017,Economy Class,Solo Leisure,Dallas to Colombo via Doha,8,0.6,missed on board wifi,1,4
1580,2017,Economy Class,Couple Leisure,Singapore to Barcelona via Doha,4,-0.8,delayed flights and no lounge access,1,4
1581,2017,Economy Class,Solo Leisure,Atlanta to Chennai return via Doha,6,-0.2,poor legroom on atl to doh leg,1,4
1586,2017,Economy Class,Couple Leisure,Durban to Stockholm via Doha,10,0.9,breakfast was awful,1,4
1587,2017,First Class,Solo Leisure,Delhi to London via Doha,7,0.3,"no pjamas, no mattress cover",1,4
1591,2017,Business Class,Couple Leisure,Sydney to Amsterdam via Doha,6,-0.7,food was cold and uncooked,1,4
1592,2017,Business Class,Couple Leisure,Copenhagen to Male via Doha,6,-0.3,"central overhead lockers removed, poor bedding",1,4
1593,2017,Business Class,Business,Bangkok to Paris via Doha,10,0.8,thai airways business lounge privileges not accessible,1,4
1594,2017,Economy Class,Business,London Heathrow to Doha,9,0.8,food not up to standards,1,4
1595,2017,Economy Class,Couple Leisure,Bangkok to Atlanta via Doha,2,-0.8,food quality and service,1,4
1596,2017,Business Class,Solo Leisure,Manchester to Auckland via Doha,8,0.1,"limited beer options, confusing ife system",1,4
1599,2017,Economy Class,Solo Leisure,Manchester to Seoul via Doha,7,0.1,terminal at manchester airport far from train station,1,4
1600,2017,Business Class,Couple Leisure,Doha to Hong Kong,5,-0.8,"hard seats that hurt my shoulder, encrusted chicken tasted awful",1,4
1601,2017,Business Class,Business,Baku to Muscat via Doha,6,-0.8,"cancelled flight, late for next one",1,4
1602,2017,Economy Class,Business,Tehran to Perth via Doha,7,-0.3,delay caused missed connection,1,4
1603,2017,Business Class,Business,Munich to Doha,3,-0.8,"slow service, tasteless food",1,4
1604,2017,Business Class,Business,MAA to JFK via DOH,4,-0.3,"overbooked flight, upgraded economy passengers",1,4
1606,2017,Business Class,Business,Denpasar to London via Doha,3,-0.8,"itinerary changed without notification, bumped to later flight.",1,4
1608,2017,Business Class,Solo Leisure,Manchester to Bangkok via Doha,10,0.95,flight was 40 minutes late departing from manchester.,1,4
1609,2017,Economy Class,Family Leisure,Salalah to Frankfurt via Doha,8,0.4,snack and breakfast only okay,1,4
1610,2017,Economy Class,Solo Leisure,Doha to Male,1,-0.8,"flight delayed, missed boat transfer",1,4
1611,2017,Economy Class,Business,Athens to Doha,8,0.8,20 minute delay from athens,1,4
1612,2017,Business Class,Solo Leisure,Hong Kong to London via Doha,4,-0.75,"aircraft changes, poor service, disappointing lounge",1,4
1613,2017,Economy Class,Family Leisure,Sydney to London via Doha,10,0.85,screaming children in vicinity,1,4
1614,2017,Economy Class,Family Leisure,Sydney to London via Doha,10,0.85,screaming children made sleeping difficult,1,4
1615,2017,Economy Class,Solo Leisure,Sofia to Hong Kong via Doha,1,-0.8,staff unhelpful and immigration issue,1,4
1616,2017,Economy Class,Solo Leisure,Hanoi to Bangkok,8,0.3,"food ridiculous: the sandwiches they serve are sugarish, and coated with a shiny layer to prevent them to dry out.",1,4
1617,2017,Business Class,Business,London to Colombo via Doha,9,0.8,entertainment needs improvement,1,4
1619,2017,Economy Class,Solo Leisure,Hong Kong to Doha,10,0.85,empty seats,1,4
1623,2017,Business Class,Solo Leisure,Dallas Ft Worth to Doha,2,-0.8,"flight attendants were overworked, drink orders forgotten",1,4
1624,2017,Economy Class,Couple Leisure,Melbourne to Stockholm via Doha,3,-0.8,"luggage lost, wedding missed",1,4
1625,2017,Business Class,Couple Leisure,Manchester to Doha,9,0.7,new seats are not as good as old ones,1,4
1627,2017,Business Class,Solo Leisure,Stockholm to Singapore via Doha,6,0.3,doha airport is lacking basic facilities,1,4
1628,2017,Business Class,Business,Copenhagen to Ho Chi Minh City via Doha,8,0.8,"food was so, so and tasteless.",1,4
1630,2017,Economy Class,Solo Leisure,Doha to Karachi,8,0.7,missed baggage drop facilities,1,4
1631,2017,Economy Class,Couple Leisure,Sydney to Madrid via Doha,1,-0.8,"delayed flight, missed connection",1,4
1632,2017,Business Class,Solo Leisure,New York JFK to Doha,6,0.2,food was unmemorable and salty,1,4
1633,2017,Economy Class,Solo Leisure,Auckland to Athens via Doha,5,0.2,meal service was excruciatingly slow and inedible,1,4
1636,2017,Economy Class,Solo Leisure,Lagos to Washington via Doha,1,-0.9,no word from the airline,1,4
1637,2017,Economy Class,Solo Leisure,Doha to Perth,10,0.8,plane was late,1,4
1638,2017,Economy Class,Family Leisure,Kuala Lumpur to London via Doha,5,0.1,"seat 18 j was broken, usb connection did not work.",1,4
1639,2017,Economy Class,Solo Leisure,Bangkok to Bucharest via Doha,7,-0.2,seats were uncomfortable,1,4
1640,2017,Business Class,Business,Johannesburg to Doha,1,-0.8,flight cancelled with poor handling,1,4
1644,2017,Business Class,Solo Leisure,Dallas Ft Worth to Kuala Lumpur via Doha,8,0.8,"food: vegetables overcooked, chicken gnocchi mushy and soft.",1,4
1646,2017,Economy Class,Solo Leisure,Tokyo to London via Doha,4,-0.75,seats not very comfortable,1,4
1647,2017,Economy Class,Family Leisure,Bangkok to Milan via Doha,10,0.8,food on board this flight was sub par.,1,4
1649,2017,Business Class,Family Leisure,New York JFK to Doha,9,0.8,ife tv selection and games are very poor,1,4
1650,2017,Economy Class,Family Leisure,Istanbul to Adelaide via Doha,7,0.2,online check-in error message,1,4
1653,2017,Economy Class,Family Leisure,Auckland to Warsaw via Doha,5,-0.8,food awful especially from auckland,1,4
1654,2017,Economy Class,Couple Leisure,Bangkok to Dublin via Doha,4,-0.75,"promotional fare, no hotel stay",1,4
1656,2017,Economy Class,Couple Leisure,Atlanta to Chennai via Doha,1,-0.85,completely understaffed and no notifications,1,4
1657,2017,Economy Class,Business,London to Kolkata via Doha,3,-0.8,"couldn't sit together, seat cramped",1,4
1658,2017,Economy Class,Solo Leisure,New York to Bangkok via Doha,5,0.2,flight attendant never smiled,1,4
1659,2017,Business Class,Couple Leisure,Berlin to Singapore via Doha,10,0.85,wifi was expensive.,1,4
1660,2017,Economy Class,Family Leisure,Doha to Yangon,2,-0.85,"no inflight entertainment, limited legroom.",1,4
1661,2017,Economy Class,Solo Leisure,Stockholm to Bangkok via Doha,6,-0.3,limited legroom and ife box,1,4
1662,2017,Business Class,Business,Dubai to Singapore via Doha,8,0.8,ife a bit limited and not that user friendly,1,4
1663,2017,Economy Class,Business,London Heatrhow to Doha,10,0.85,wifi not working,1,4
1665,2017,Business Class,Business,Hong Kong to London via Doha,7,0.1,food and seat in business just okay,1,4
1667,2017,Business Class,Couple Leisure,Adelaide to London via Doha,9,0.85,repetitive adverts,1,4
1668,2017,Business Class,Business,Zurich to Adelaide via Doha,4,-0.75,"limited food choices, poor quality entertainment",1,4
1669,2017,Economy Class,Solo Leisure,Berlin Tegel to Auckland via Doha,7,0.6,av system issues with last flight,1,4
1670,2017,Business Class,Business,Adelaide to Zurich via Doha,4,-0.7,food was rather limited and same as europe,1,4
1672,2017,Economy Class,Family Leisure,Venice to Male via Doha,8,0.8,ife was old and obstructed seat space,1,4
1675,2017,Economy Class,Solo Leisure,Melbourne to Doha,3,-0.8,seat cramped and uncomfortable,1,4
1679,2017,Economy Class,Solo Leisure,London to Kuala Lumpur via Doha,3,-0.2,"seats were narrow, and crammed",1,4
1681,2017,Business Class,Solo Leisure,Kuwait to New York via Doha,9,0.8,beer refused in economy class,1,4
1683,2017,Business Class,Couple Leisure,Bangkok to Warsaw via Doha,10,0.85,only a few business lounges,1,4
1684,2017,Economy Class,Solo Leisure,MAD to SIN via DOH,5,0.2,wifi expensive and limited,1,4
1689,2017,Economy Class,Family Leisure,BKK to FRA via DOH,10,0.9,"chaotic boarding, wifi not working",1,4
1692,2017,Business Class,Couple Leisure,Bangkok to Copenhagen via Doha,9,0.9,missing alcohol in lounge during ramadan,1,4
1693,2017,Economy Class,Family Leisure,Copenhagen to Ho Chi Minh City via Doha,8,0.7,poor food quality and quantity,1,4
1694,2017,Business Class,Couple Leisure,Doha to Amsterdam,8,0.7,seat width not as wide as new aircraft,1,4
1695,2017,Business Class,Solo Leisure,Chicago to Delhi via Doha,10,0.9,crowded lounge with bad wifi,1,4
1702,2017,Economy Class,Couple Leisure,London to Auckland via Doha,10,0.95,flight delayed at heathrow,1,4
1704,2017,Business Class,Business,Athens to Doha,3,-0.5,old aircraft with no room at a premium price,1,4
