review_id,review_date,year,month,seat_type,type_of_traveller,route,reviewer_country,overall_rating_10,sentiment_overall,sentiment_score,keyword,sentiment_type,frequency,rank_global,freq_within_type
1705,2017-05-29,2017,5,Economy Class,Couple Leisure,Dubai to Chongqing via Dubai,United Arab Emirates,8,positive,0.7,no power at seat,negative,1,37,1
1707,2017-05-27,2017,5,Economy Class,Solo Leisure,Munich to Bangkok via Doha,Czech Republic,10,positive,0.8,limited map functionality,negative,1,37,1
1707,2017-05-27,2017,5,Economy Class,Solo Leisure,Munich to Bangkok via Doha,Czech Republic,10,positive,0.8,strange snacks,negative,1,37,1
1707,2017-05-27,2017,5,Economy Class,Solo Leisure,Munich to Bangkok via Doha,Czech Republic,10,positive,0.8,main meals portions,negative,1,37,1
1708,2017-05-27,2017,5,Economy Class,Solo Leisure,Sofia to Abu Dhabi via Doha,Bulgaria,3,negative,-0.8,delayed,negative,109,1,109
1708,2017-05-27,2017,5,Economy Class,Solo Leisure,Sofia to Abu Dhabi via Doha,Bulgaria,3,negative,-0.8,missed,negative,26,15,26
1708,2017-05-27,2017,5,Economy Class,Solo Leisure,Sofia to Abu Dhabi via Doha,Bulgaria,3,negative,-0.8,7 hours,negative,1,37,1
1708,2017-05-27,2017,5,Economy Class,Solo Leisure,Sofia to Abu Dhabi via Doha,Bulgaria,3,negative,-0.8,compensation,negative,9,29,9
1708,2017-05-27,2017,5,Economy Class,Solo Leisure,Sofia to Abu Dhabi via Doha,Bulgaria,3,negative,-0.8,not equipped,negative,1,37,1
1709,2017-05-26,2017,5,Economy Class,Family Leisure,Istanbul to Cape Town via Doha,South Africa,5,mixed,-0.3,old,negative,19,20,19
1709,2017-05-26,2017,5,Economy Class,Family Leisure,Istanbul to Cape Town via Doha,South Africa,5,mixed,-0.3,broken,negative,17,21,17
1709,2017-05-26,2017,5,Economy Class,Family Leisure,Istanbul to Cape Town via Doha,South Africa,5,mixed,-0.3,cheap,negative,4,34,4
1709,2017-05-26,2017,5,Economy Class,Family Leisure,Istanbul to Cape Town via Doha,South Africa,5,mixed,-0.3,tacky,negative,1,37,1
1711,2017-05-20,2017,5,Economy Class,Family Leisure,Ho Chi Minh City to Copenhagen via Doha,Vietnam,8,positive,0.7,penalty fees,negative,1,37,1
1711,2017-05-20,2017,5,Economy Class,Family Leisure,Ho Chi Minh City to Copenhagen via Doha,Vietnam,8,positive,0.7,inedible,negative,16,22,16
1711,2017-05-20,2017,5,Economy Class,Family Leisure,Ho Chi Minh City to Copenhagen via Doha,Vietnam,8,positive,0.7,poor,negative,63,3,63
1713,2017-05-18,2017,5,Economy Class,Solo Leisure,Edinburgh to Bangkok via Doha,United Kingdom,5,mixed,0.1,poor quality,negative,10,28,10
1713,2017-05-18,2017,5,Economy Class,Solo Leisure,Edinburgh to Bangkok via Doha,United Kingdom,5,mixed,0.1,didn't work,negative,4,34,4
1713,2017-05-18,2017,5,Economy Class,Solo Leisure,Edinburgh to Bangkok via Doha,United Kingdom,5,mixed,0.1,careless,negative,3,35,3
1714,2017-05-16,2017,5,First Class,Business,Doha to Riyadh,Qatar,9,positive,0.9,left late,negative,1,37,1
1715,2017-05-16,2017,5,Economy Class,Business,Phnom Penh to Manchester via Doha,United Kingdom,7,mixed,-0.3,problems,negative,8,30,8
1715,2017-05-16,2017,5,Economy Class,Business,Phnom Penh to Manchester via Doha,United Kingdom,7,mixed,-0.3,difficult to operate,negative,1,37,1
1715,2017-05-16,2017,5,Economy Class,Business,Phnom Penh to Manchester via Doha,United Kingdom,7,mixed,-0.3,faults,negative,1,37,1
1715,2017-05-16,2017,5,Economy Class,Business,Phnom Penh to Manchester via Doha,United Kingdom,7,mixed,-0.3,average at best,negative,1,37,1
1715,2017-05-16,2017,5,Economy Class,Business,Phnom Penh to Manchester via Doha,United Kingdom,7,mixed,-0.3,small,negative,20,19,20
1715,2017-05-16,2017,5,Economy Class,Business,Phnom Penh to Manchester via Doha,United Kingdom,7,mixed,-0.3,poor cake,negative,1,37,1
1715,2017-05-16,2017,5,Economy Class,Business,Phnom Penh to Manchester via Doha,United Kingdom,7,mixed,-0.3,unpleasant,negative,8,30,8
1716,2017-05-15,2017,5,Economy Class,Solo Leisure,Luxor to London via Doha,United Kingdom,3,negative,-0.75,waste of my time,negative,1,37,1
1716,2017-05-15,2017,5,Economy Class,Solo Leisure,Luxor to London via Doha,United Kingdom,3,negative,-0.75,misleading,negative,3,35,3
1717,2017-05-14,2017,5,Economy Class,Business,Paris to Kolkata via Doha,France,1,negative,-0.8,limited,negative,22,17,22
1717,2017-05-14,2017,5,Economy Class,Business,Paris to Kolkata via Doha,France,1,negative,-0.8,available,negative,1,37,1
1717,2017-05-14,2017,5,Economy Class,Business,Paris to Kolkata via Doha,France,1,negative,-0.8,no,negative,2,36,2
1717,2017-05-14,2017,5,Economy Class,Business,Paris to Kolkata via Doha,France,1,negative,-0.8,did not work,negative,16,22,16
1718,2017-05-09,2017,5,Economy Class,Solo Leisure,London to Khartoum via Doha,United Kingdom,7,mixed,-0.3,food served was 2 pastries,negative,1,37,1
1718,2017-05-09,2017,5,Economy Class,Solo Leisure,London to Khartoum via Doha,United Kingdom,7,mixed,-0.3,seats on this was somewhat smaller,negative,1,37,1
1718,2017-05-09,2017,5,Economy Class,Solo Leisure,London to Khartoum via Doha,United Kingdom,7,mixed,-0.3,not very clean,negative,2,36,2
1718,2017-05-09,2017,5,Economy Class,Solo Leisure,London to Khartoum via Doha,United Kingdom,7,mixed,-0.3,spicy lamb meatballs with dill rice,negative,1,37,1
1718,2017-05-09,2017,5,Economy Class,Solo Leisure,London to Khartoum via Doha,United Kingdom,7,mixed,-0.3,service on routes like to/from khartoum leaves a lot to be desired,negative,1,37,1
1719,2017-05-08,2017,5,Economy Class,Couple Leisure,London to Auckland via Doha,United Kingdom,1,negative,-0.8,broken,negative,17,21,17
1719,2017-05-08,2017,5,Economy Class,Couple Leisure,London to Auckland via Doha,United Kingdom,1,negative,-0.8,dark,negative,1,37,1
1719,2017-05-08,2017,5,Economy Class,Couple Leisure,London to Auckland via Doha,United Kingdom,1,negative,-0.8,told to close blinds,negative,1,37,1
1719,2017-05-08,2017,5,Economy Class,Couple Leisure,London to Auckland via Doha,United Kingdom,1,negative,-0.8,kept in the dark,negative,1,37,1
1719,2017-05-08,2017,5,Economy Class,Couple Leisure,London to Auckland via Doha,United Kingdom,1,negative,-0.8,should be treated with respect,negative,1,37,1
1720,2017-05-07,2017,5,Business Class,Solo Leisure,Jakarta to Doha,United Kingdom,4,positive,0.6,pyjamas,negative,1,37,1
1720,2017-05-07,2017,5,Business Class,Solo Leisure,Jakarta to Doha,United Kingdom,4,positive,0.6,size,negative,1,37,1
1721,2017-05-06,2017,5,Business Class,Couple Leisure,Cairo to Doha,Cyprus,9,positive,0.8,cramped,negative,40,8,40
1721,2017-05-06,2017,5,Business Class,Couple Leisure,Cairo to Doha,Cyprus,9,positive,0.8,late,negative,46,6,46
1722,2017-05-06,2017,5,First Class,Couple Leisure,Doha to Sydney,Cyprus,9,positive,0.9,not very private,negative,1,37,1
1724,2017-05-02,2017,5,Business Class,Solo Leisure,Cape Town to London via Doha,United Kingdom,9,positive,0.8,slow,negative,34,11,34
1724,2017-05-02,2017,5,Business Class,Solo Leisure,Cape Town to London via Doha,United Kingdom,9,positive,0.8,late,negative,46,6,46
1725,2017-05-02,2017,5,Business Class,Solo Leisure,Phuket to Manchester via Doha,Thailand,5,negative,-0.8,unlikely do so in the future,negative,1,37,1
1725,2017-05-02,2017,5,Business Class,Solo Leisure,Phuket to Manchester via Doha,Thailand,5,negative,-0.8,unhelpful,negative,20,19,20
1725,2017-05-02,2017,5,Business Class,Solo Leisure,Phuket to Manchester via Doha,Thailand,5,negative,-0.8,appalling,negative,8,30,8
1725,2017-05-02,2017,5,Business Class,Solo Leisure,Phuket to Manchester via Doha,Thailand,5,negative,-0.8,worthless,negative,1,37,1
1725,2017-05-02,2017,5,Business Class,Solo Leisure,Phuket to Manchester via Doha,Thailand,5,negative,-0.8,nightmare,negative,13,25,13
1726,2017-04-30,2017,4,Economy Class,Solo Leisure,Dammam to Kozhikode via Doha,Saudi Arabia,9,positive,0.8,did not get,negative,1,37,1
1726,2017-04-30,2017,4,Economy Class,Solo Leisure,Dammam to Kozhikode via Doha,Saudi Arabia,9,positive,0.8,mix up,negative,1,37,1
1727,2017-04-29,2017,4,Business Class,Solo Leisure,Colombo to Doha,Sweden,5,negative,-0.6,not impressed,negative,3,35,3
1727,2017-04-29,2017,4,Business Class,Solo Leisure,Colombo to Doha,Sweden,5,negative,-0.6,sound issues,negative,1,37,1
1727,2017-04-29,2017,4,Business Class,Solo Leisure,Colombo to Doha,Sweden,5,negative,-0.6,not impressive,negative,1,37,1
1728,2017-04-29,2017,4,Business Class,Solo Leisure,Milan to Cape Town via Doha,South Africa,9,positive,0.85,could ask for,negative,1,37,1
1729,2017-04-27,2017,4,Economy Class,Solo Leisure,TXL to DPS via DOH,Germany,2,negative,-0.8,crashed,negative,2,36,2
1729,2017-04-27,2017,4,Economy Class,Solo Leisure,TXL to DPS via DOH,Germany,2,negative,-0.8,inconsistent,negative,8,30,8
1729,2017-04-27,2017,4,Economy Class,Solo Leisure,TXL to DPS via DOH,Germany,2,negative,-0.8,long queue,negative,5,33,5
1729,2017-04-27,2017,4,Economy Class,Solo Leisure,TXL to DPS via DOH,Germany,2,negative,-0.8,weighed,negative,1,37,1
1729,2017-04-27,2017,4,Economy Class,Solo Leisure,TXL to DPS via DOH,Germany,2,negative,-0.8,cramped,negative,40,8,40
1729,2017-04-27,2017,4,Economy Class,Solo Leisure,TXL to DPS via DOH,Germany,2,negative,-0.8,stressful,negative,6,32,6
1729,2017-04-27,2017,4,Economy Class,Solo Leisure,TXL to DPS via DOH,Germany,2,negative,-0.8,unwelcoming,negative,1,37,1
1730,2017-04-26,2017,4,Economy Class,Family Leisure,Dubai to Amritsar via Doha,United Arab Emirates,7,neutral,0.2,cramped,negative,40,8,40
1730,2017-04-26,2017,4,Economy Class,Family Leisure,Dubai to Amritsar via Doha,United Arab Emirates,7,neutral,0.2,not up to 5 star mark,negative,2,36,2
1730,2017-04-26,2017,4,Economy Class,Family Leisure,Dubai to Amritsar via Doha,United Arab Emirates,7,neutral,0.2,chaotic,negative,39,9,39
1731,2017-04-26,2017,4,Economy Class,Family Leisure,Amritsar to Dubai via Doha,United Arab Emirates,7,mixed,-0.2,bland,negative,11,27,11
1731,2017-04-26,2017,4,Economy Class,Family Leisure,Amritsar to Dubai via Doha,United Arab Emirates,7,mixed,-0.2,not up to 5 star mark,negative,2,36,2
1731,2017-04-26,2017,4,Economy Class,Family Leisure,Amritsar to Dubai via Doha,United Arab Emirates,7,mixed,-0.2,no refill offered,negative,1,37,1
1731,2017-04-26,2017,4,Economy Class,Family Leisure,Amritsar to Dubai via Doha,United Arab Emirates,7,mixed,-0.2,small,negative,20,19,20
1733,2017-04-25,2017,4,Business Class,Couple Leisure,Tokyo to Athens via Doha,Greece,10,positive,0.9,casually,negative,1,37,1
1734,2017-04-25,2017,4,Business Class,Couple Leisure,Athens to Tokyo via Doha,Greece,10,positive,0.9,worst,negative,20,19,20
1734,2017-04-25,2017,4,Business Class,Couple Leisure,Athens to Tokyo via Doha,Greece,10,positive,0.9,old layout,negative,1,37,1
1735,2017-04-24,2017,4,Business Class,Solo Leisure,Dammam to Manila via Doha,Philippines,9,positive,0.8,prefer,negative,1,37,1
1736,2017-04-23,2017,4,Economy Class,Family Leisure,Munich to Colombo via Doha,Germany,7,positive,0.7,less comfortable,negative,2,36,2
1736,2017-04-23,2017,4,Economy Class,Family Leisure,Munich to Colombo via Doha,Germany,7,positive,0.7,not better compared to other airlines,negative,1,37,1
1736,2017-04-23,2017,4,Economy Class,Family Leisure,Munich to Colombo via Doha,Germany,7,positive,0.7,big delay,negative,1,37,1
1738,2017-04-20,2017,4,Business Class,Couple Leisure,Madrid to Manila via Doha,Philippines,10,mixed,-0.3,delayed,negative,109,1,109
1738,2017-04-20,2017,4,Business Class,Couple Leisure,Madrid to Manila via Doha,Philippines,10,mixed,-0.3,distress,negative,1,37,1
1738,2017-04-20,2017,4,Business Class,Couple Leisure,Madrid to Manila via Doha,Philippines,10,mixed,-0.3,shortcoming,negative,1,37,1
1739,2017-04-18,2017,4,Economy Class,Family Leisure,Vienna to Doha,Austria,7,positive,0.6,narrow,negative,20,19,20
1739,2017-04-18,2017,4,Economy Class,Family Leisure,Vienna to Doha,Austria,7,positive,0.6,cramped,negative,40,8,40
1739,2017-04-18,2017,4,Economy Class,Family Leisure,Vienna to Doha,Austria,7,positive,0.6,insufficient,negative,3,35,3
1739,2017-04-18,2017,4,Economy Class,Family Leisure,Vienna to Doha,Austria,7,positive,0.6,slow,negative,34,11,34
1741,2017-04-17,2017,4,Business Class,Business,Ho Chi Minh City to Pnom Penh,Vietnam,8,positive,0.7,useless,negative,10,28,10
1741,2017-04-17,2017,4,Business Class,Business,Ho Chi Minh City to Pnom Penh,Vietnam,8,positive,0.7,empty,negative,3,35,3
1742,2017-04-16,2017,4,Business Class,Solo Leisure,Venice to Bangkok via Doha,Switzerland,9,positive,0.8,awful,negative,28,14,28
1744,2017-04-13,2017,4,Business Class,Couple Leisure,CRK to MAD via DOH,Philippines,9,mixed,-0.2,exasperating,negative,1,37,1
1744,2017-04-13,2017,4,Business Class,Couple Leisure,CRK to MAD via DOH,Philippines,9,mixed,-0.2,meagre,negative,3,35,3
1744,2017-04-13,2017,4,Business Class,Couple Leisure,CRK to MAD via DOH,Philippines,9,mixed,-0.2,chaotic,negative,39,9,39
1745,2017-04-12,2017,4,Business Class,Business,Bangkok to Baku via Doha,United Kingdom,3,negative,-0.75,terrible,negative,37,10,37
1745,2017-04-12,2017,4,Business Class,Business,Bangkok to Baku via Doha,United Kingdom,3,negative,-0.75,soulless,negative,3,35,3
1745,2017-04-12,2017,4,Business Class,Business,Bangkok to Baku via Doha,United Kingdom,3,negative,-0.75,ignored,negative,17,21,17
1745,2017-04-12,2017,4,Business Class,Business,Bangkok to Baku via Doha,United Kingdom,3,negative,-0.75,allergic,negative,1,37,1
1745,2017-04-12,2017,4,Business Class,Business,Bangkok to Baku via Doha,United Kingdom,3,negative,-0.75,ordinary,negative,5,33,5
1747,2017-04-06,2017,4,Economy Class,Couple Leisure,Doha to Bangkok,Germany,8,positive,0.75,slight delay,negative,1,37,1
1748,2017-04-06,2017,4,Business Class,Couple Leisure,Doha to Frankfurt,Germany,9,positive,0.75,boarding procedure was not good,negative,1,37,1
1751,2017-04-01,2017,4,Economy Class,Family Leisure,Birmingham to Cape Town via Doha,United Kingdom,6,mixed,0.3,sluggish,negative,3,35,3
1751,2017-04-01,2017,4,Economy Class,Family Leisure,Birmingham to Cape Town via Doha,United Kingdom,6,mixed,0.3,drab,negative,1,37,1
1751,2017-04-01,2017,4,Economy Class,Family Leisure,Birmingham to Cape Town via Doha,United Kingdom,6,mixed,0.3,horrendous,negative,4,34,4
1752,2017-03-31,2017,3,Economy Class,Couple Leisure,BCN to BKK via DOH,France,5,negative,-0.6,disappointed,negative,60,4,60
1752,2017-03-31,2017,3,Economy Class,Couple Leisure,BCN to BKK via DOH,France,5,negative,-0.6,cramped,negative,40,8,40
1752,2017-03-31,2017,3,Economy Class,Couple Leisure,BCN to BKK via DOH,France,5,negative,-0.6,embarrassing,negative,4,34,4
1754,2017-03-27,2017,3,Business Class,Solo Leisure,Colombo to Doha,Sri Lanka,8,mixed,-0.2,not acceptable,negative,3,35,3
1754,2017-03-27,2017,3,Business Class,Solo Leisure,Colombo to Doha,Sri Lanka,8,mixed,-0.2,really not up to standards,negative,1,37,1
1754,2017-03-27,2017,3,Business Class,Solo Leisure,Colombo to Doha,Sri Lanka,8,mixed,-0.2,food was not that tasty,negative,1,37,1
1755,2017-03-27,2017,3,Business Class,Solo Leisure,Cape Town to Milan via Doha,South Africa,8,mixed,0.4,bad level of comfort,negative,1,37,1
1755,2017-03-27,2017,3,Business Class,Solo Leisure,Cape Town to Milan via Doha,South Africa,8,mixed,0.4,hard seat,negative,2,36,2
1756,2017-03-27,2017,3,Economy Class,Solo Leisure,London to Bali via Doha,United Kingdom,9,positive,0.85,horrendous,negative,4,34,4
1756,2017-03-27,2017,3,Economy Class,Solo Leisure,London to Bali via Doha,United Kingdom,9,positive,0.85,poor,negative,63,3,63
1757,2017-03-26,2017,3,Economy Class,Solo Leisure,New York to Bangkok via Doha,United States,3,negative,-0.8,worst,negative,20,19,20
1757,2017-03-26,2017,3,Economy Class,Solo Leisure,New York to Bangkok via Doha,United States,3,negative,-0.8,trays,negative,1,37,1
1757,2017-03-26,2017,3,Economy Class,Solo Leisure,New York to Bangkok via Doha,United States,3,negative,-0.8,paltry,negative,1,37,1
1757,2017-03-26,2017,3,Economy Class,Solo Leisure,New York to Bangkok via Doha,United States,3,negative,-0.8,uncomfortable,negative,65,2,65
1757,2017-03-26,2017,3,Economy Class,Solo Leisure,New York to Bangkok via Doha,United States,3,negative,-0.8,bad food,negative,1,37,1
1757,2017-03-26,2017,3,Economy Class,Solo Leisure,New York to Bangkok via Doha,United States,3,negative,-0.8,expensive,negative,9,29,9
1758,2017-03-22,2017,3,Economy Class,Business,Athens to Dubai via Doha,Greece,10,positive,0.8,unfortunately,negative,3,35,3
1760,2017-03-22,2017,3,Business Class,Solo Leisure,Doha to Munich,Netherlands,2,negative,-0.8,messy,negative,5,33,5
1760,2017-03-22,2017,3,Business Class,Solo Leisure,Doha to Munich,Netherlands,2,negative,-0.8,below par,negative,2,36,2
1760,2017-03-22,2017,3,Business Class,Solo Leisure,Doha to Munich,Netherlands,2,negative,-0.8,cramped,negative,40,8,40
1760,2017-03-22,2017,3,Business Class,Solo Leisure,Doha to Munich,Netherlands,2,negative,-0.8,climbing over,negative,1,37,1
1761,2017-03-19,2017,3,Business Class,Couple Leisure,Kuala Lumpur to London via Doha,United Kingdom,9,positive,0.8,frustrating,negative,14,24,14
1762,2017-03-18,2017,3,Business Class,Solo Leisure,DOH to JFK,United States,7,negative,-0.75,disappointing,negative,53,5,53
1762,2017-03-18,2017,3,Business Class,Solo Leisure,DOH to JFK,United States,7,negative,-0.75,made a scene,negative,1,37,1
1762,2017-03-18,2017,3,Business Class,Solo Leisure,DOH to JFK,United States,7,negative,-0.75,downgraded,negative,5,33,5
1762,2017-03-18,2017,3,Business Class,Solo Leisure,DOH to JFK,United States,7,negative,-0.75,robot-like unsmiling service,negative,1,37,1
1762,2017-03-18,2017,3,Business Class,Solo Leisure,DOH to JFK,United States,7,negative,-0.75,reliable,negative,1,37,1
1763,2017-03-14,2017,3,Business Class,Solo Leisure,Brussels to Singapore via Doha,Germany,8,positive,0.6,average,negative,29,13,29
1763,2017-03-14,2017,3,Business Class,Solo Leisure,Brussels to Singapore via Doha,Germany,8,positive,0.6,lacks soul,negative,1,37,1
1764,2017-03-11,2017,3,Business Class,Solo Leisure,KUL to CPH via DOH,Vietnam,9,positive,0.7,intrusive,negative,4,34,4
1764,2017-03-11,2017,3,Business Class,Solo Leisure,KUL to CPH via DOH,Vietnam,9,positive,0.7,disrespectful,negative,1,37,1
1764,2017-03-11,2017,3,Business Class,Solo Leisure,KUL to CPH via DOH,Vietnam,9,positive,0.7,poor beers,negative,1,37,1
1765,2017-03-10,2017,3,Business Class,Solo Leisure,Zurich to Doha,Switzerland,8,positive,0.8,difficult,negative,10,28,10
1766,2017-03-10,2017,3,Business Class,Solo Leisure,Doha to Colombo,Switzerland,7,positive,0.7,narrow space,negative,1,37,1
1766,2017-03-10,2017,3,Business Class,Solo Leisure,Doha to Colombo,Switzerland,7,positive,0.7,left 50 minutes late,negative,1,37,1
1767,2017-03-10,2017,3,Economy Class,Solo Leisure,Colombo to London via Doha,United Kingdom,7,mixed,0.3,problems,negative,8,30,8
1767,2017-03-10,2017,3,Economy Class,Solo Leisure,Colombo to London via Doha,United Kingdom,7,mixed,0.3,late,negative,46,6,46
1767,2017-03-10,2017,3,Economy Class,Solo Leisure,Colombo to London via Doha,United Kingdom,7,mixed,0.3,chaotic,negative,39,9,39
1768,2017-03-10,2017,3,Economy Class,Couple Leisure,Hong Kong to Madrid via Doha,Portugal,9,positive,0.8,late,negative,46,6,46
1768,2017-03-10,2017,3,Economy Class,Couple Leisure,Hong Kong to Madrid via Doha,Portugal,9,positive,0.8,still has a way to go,negative,1,37,1
1769,2017-03-10,2017,3,Economy Class,Couple Leisure,Madrid to Hong Kong via Doha,Portugal,8,mixed,0.3,seems to be flying for the first time,negative,1,37,1
1769,2017-03-10,2017,3,Economy Class,Couple Leisure,Madrid to Hong Kong via Doha,Portugal,8,mixed,0.3,had to tell her both times,negative,1,37,1
1770,2017-03-10,2017,3,Economy Class,Family Leisure,Bangkok to Frankfurt via Doha,Thailand,10,positive,0.85,chaotic,negative,39,9,39
1770,2017-03-10,2017,3,Economy Class,Family Leisure,Bangkok to Frankfurt via Doha,Thailand,10,positive,0.85,overbooked,negative,7,31,7
1770,2017-03-10,2017,3,Economy Class,Family Leisure,Bangkok to Frankfurt via Doha,Thailand,10,positive,0.85,sluggish,negative,3,35,3
1770,2017-03-10,2017,3,Economy Class,Family Leisure,Bangkok to Frankfurt via Doha,Thailand,10,positive,0.85,rude,negative,31,12,31
1773,2017-03-09,2017,3,Economy Class,Family Leisure,Doha to London,Saudi Arabia,10,positive,0.85,okay,negative,2,36,2
1774,2017-03-09,2017,3,Economy Class,Family Leisure,Riyadh to Doha,Saudi Arabia,9,positive,0.8,delayed,negative,109,1,109
1776,2017-03-09,2017,3,Economy Class,Solo Leisure,Frankfurt to Windhoek via Doha,Germany,5,negative,-0.6,horrible,negative,20,19,20
1776,2017-03-09,2017,3,Economy Class,Solo Leisure,Frankfurt to Windhoek via Doha,Germany,5,negative,-0.6,disappointment,negative,21,18,21
1776,2017-03-09,2017,3,Economy Class,Solo Leisure,Frankfurt to Windhoek via Doha,Germany,5,negative,-0.6,late,negative,46,6,46
1776,2017-03-09,2017,3,Economy Class,Solo Leisure,Frankfurt to Windhoek via Doha,Germany,5,negative,-0.6,annoying,negative,16,22,16
1778,2017-03-05,2017,3,Economy Class,Business,Copenhagen to Kuala Lumpur via Doha,Vietnam,10,positive,0.9,rubbish,negative,5,33,5
1779,2017-03-03,2017,3,Business Class,Business,BKK to CPH via DOH,Vietnam,9,positive,0.75,slipped a little bit,negative,1,37,1
1779,2017-03-03,2017,3,Business Class,Business,BKK to CPH via DOH,Vietnam,9,positive,0.75,lousy,negative,2,36,2
1779,2017-03-03,2017,3,Business Class,Business,BKK to CPH via DOH,Vietnam,9,positive,0.75,extremely boring,negative,1,37,1
1779,2017-03-03,2017,3,Business Class,Business,BKK to CPH via DOH,Vietnam,9,positive,0.75,all alike,negative,1,37,1
1780,2017-02-28,2017,2,Economy Class,Solo Leisure,DPS to LHR via DOH,United Kingdom,10,positive,0.8,small,negative,20,19,20
1781,2017-02-28,2017,2,Economy Class,Business,London to Lahore via Doha,United Kingdom,7,mixed,0.3,average,negative,29,13,29
1781,2017-02-28,2017,2,Economy Class,Business,London to Lahore via Doha,United Kingdom,7,mixed,0.3,less comfortable,negative,2,36,2
1781,2017-02-28,2017,2,Economy Class,Business,London to Lahore via Doha,United Kingdom,7,mixed,0.3,edible but not outstanding,negative,1,37,1
1781,2017-02-28,2017,2,Economy Class,Business,London to Lahore via Doha,United Kingdom,7,mixed,0.3,delayed by 2.5 hours,negative,1,37,1
1783,2017-02-27,2017,2,Business Class,Couple Leisure,LHR to SIN via DOH,United Kingdom,5,negative,-0.7,disappointing,negative,53,5,53
1783,2017-02-27,2017,2,Business Class,Couple Leisure,LHR to SIN via DOH,United Kingdom,5,negative,-0.7,poor,negative,63,3,63
1783,2017-02-27,2017,2,Business Class,Couple Leisure,LHR to SIN via DOH,United Kingdom,5,negative,-0.7,sweated,negative,1,37,1
1783,2017-02-27,2017,2,Business Class,Couple Leisure,LHR to SIN via DOH,United Kingdom,5,negative,-0.7,dehydrated,negative,1,37,1
1783,2017-02-27,2017,2,Business Class,Couple Leisure,LHR to SIN via DOH,United Kingdom,5,negative,-0.7,mistake,negative,6,32,6
1784,2017-02-20,2017,2,Economy Class,Couple Leisure,Krabi to Munich via Doha,Czech Republic,5,negative,-0.7,average,negative,29,13,29
1784,2017-02-20,2017,2,Economy Class,Couple Leisure,Krabi to Munich via Doha,Czech Republic,5,negative,-0.7,options,negative,1,37,1
1784,2017-02-20,2017,2,Economy Class,Couple Leisure,Krabi to Munich via Doha,Czech Republic,5,negative,-0.7,uncomfortable,negative,65,2,65
1784,2017-02-20,2017,2,Economy Class,Couple Leisure,Krabi to Munich via Doha,Czech Republic,5,negative,-0.7,no usb connection,negative,1,37,1
1784,2017-02-20,2017,2,Economy Class,Couple Leisure,Krabi to Munich via Doha,Czech Republic,5,negative,-0.7,poor quality,negative,10,28,10
1785,2017-02-19,2017,2,Business Class,Couple Leisure,Amsterdam to Bangkok via doha,Belgium,9,positive,0.75,chaotic,negative,39,9,39
1785,2017-02-19,2017,2,Business Class,Couple Leisure,Amsterdam to Bangkok via doha,Belgium,9,positive,0.75,crowded,negative,17,21,17
1786,2017-02-16,2017,2,Business Class,Couple Leisure,Doha to Johannesburg,South Africa,10,positive,0.9,tight,negative,8,30,8
1787,2017-02-16,2017,2,Business Class,Couple Leisure,Doha to Auckland,United Kingdom,9,positive,0.9,more storage space needed,negative,1,37,1
1790,2017-02-13,2017,2,Business Class,Solo Leisure,London Heathrow to Sydney via Doha,Australia,9,positive,0.85,average,negative,29,13,29
1790,2017-02-13,2017,2,Business Class,Solo Leisure,London Heathrow to Sydney via Doha,Australia,9,positive,0.85,little hard,negative,1,37,1
1791,2017-02-13,2017,2,Economy Class,Family Leisure,Medina to Istanbul via Doha,United Kingdom,8,positive,0.8,overbooked,negative,7,31,7
1791,2017-02-13,2017,2,Economy Class,Family Leisure,Medina to Istanbul via Doha,United Kingdom,8,positive,0.8,argued,negative,2,36,2
1791,2017-02-13,2017,2,Economy Class,Family Leisure,Medina to Istanbul via Doha,United Kingdom,8,positive,0.8,late,negative,46,6,46
1792,2017-02-12,2017,2,Economy Class,Solo Leisure,Bangkok to Doha,France,8,positive,0.9,satisfactory,negative,1,37,1
1793,2017-02-11,2017,2,Economy Class,Family Leisure,Madrid to Taif via Doha,Saudi Arabia,4,mixed,-0.2,destroyed,negative,3,35,3
1793,2017-02-11,2017,2,Economy Class,Family Leisure,Madrid to Taif via Doha,Saudi Arabia,4,mixed,-0.2,inconvenience,negative,10,28,10
1793,2017-02-11,2017,2,Economy Class,Family Leisure,Madrid to Taif via Doha,Saudi Arabia,4,mixed,-0.2,bad day,negative,1,37,1
1794,2017-02-11,2017,2,Economy Class,Family Leisure,Taif to Madrid via Doha,Saudi Arabia,10,positive,0.8,old a320,negative,1,37,1
1794,2017-02-11,2017,2,Economy Class,Family Leisure,Taif to Madrid via Doha,Saudi Arabia,10,positive,0.8,no ife,negative,2,36,2
1794,2017-02-11,2017,2,Economy Class,Family Leisure,Taif to Madrid via Doha,Saudi Arabia,10,positive,0.8,10 hour wait,negative,1,37,1
1795,2017-02-11,2017,2,Economy Class,Family Leisure,CPH to BKK via DOH,Denmark,5,negative,-0.8,delay,negative,42,7,42
1795,2017-02-11,2017,2,Economy Class,Family Leisure,CPH to BKK via DOH,Denmark,5,negative,-0.8,disaster,negative,9,29,9
1795,2017-02-11,2017,2,Economy Class,Family Leisure,CPH to BKK via DOH,Denmark,5,negative,-0.8,lost,negative,14,24,14
1795,2017-02-11,2017,2,Economy Class,Family Leisure,CPH to BKK via DOH,Denmark,5,negative,-0.8,priority,negative,3,35,3
