review_id,review_date,year,month,seat_type,type_of_traveller,route,reviewer_country,overall_rating_10,sentiment_overall,sentiment_score,keyword,sentiment_type,frequency,rank_global
1737,2017-04-21,2017,4,Economy Class,Family Leisure,Islamabad to Paris via Doha,France,10,positive,0.95,modern,positive,11,48
1737,2017-04-21,2017,4,Economy Class,Family Leisure,Islamabad to Paris via Doha,France,10,positive,0.95,comfortable,positive,304,2
1737,2017-04-21,2017,4,Economy Class,Family Leisure,Islamabad to Paris via Doha,France,10,positive,0.95,elegant,positive,1,58
1737,2017-04-21,2017,4,Economy Class,Family Leisure,Islamabad to Paris via Doha,France,10,positive,0.95,clean,positive,78,15
1737,2017-04-21,2017,4,Economy Class,Family Leisure,Islamabad to Paris via Doha,France,10,positive,0.95,amazing,positive,137,7
1738,2017-04-20,2017,4,Business Class,Couple Leisure,Madrid to Manila via Doha,Philippines,10,mixed,-0.3,efficiency,positive,4,55
1738,2017-04-20,2017,4,Business Class,Couple Leisure,Madrid to Manila via Doha,Philippines,10,mixed,-0.3,impeccable,positive,32,29
1738,2017-04-20,2017,4,Business Class,Couple Leisure,Madrid to Manila via Doha,Philippines,10,mixed,-0.3,reliable,positive,9,50
1739,2017-04-18,2017,4,Economy Class,Family Leisure,Vienna to Doha,Austria,7,positive,0.6,modern,positive,11,48
1739,2017-04-18,2017,4,Economy Class,Family Leisure,Vienna to Doha,Austria,7,positive,0.6,neat,positive,3,56
1739,2017-04-18,2017,4,Economy Class,Family Leisure,Vienna to Doha,Austria,7,positive,0.6,soothing,positive,1,58
1739,2017-04-18,2017,4,Economy Class,Family Leisure,Vienna to Doha,Austria,7,positive,0.6,relaxed,positive,4,55
1739,2017-04-18,2017,4,Economy Class,Family Leisure,Vienna to Doha,Austria,7,positive,0.6,comfortable,positive,304,2
1739,2017-04-18,2017,4,Economy Class,Family Leisure,Vienna to Doha,Austria,7,positive,0.6,professional,positive,132,8
1739,2017-04-18,2017,4,Economy Class,Family Leisure,Vienna to Doha,Austria,7,positive,0.6,friendly,positive,259,3
1739,2017-04-18,2017,4,Economy Class,Family Leisure,Vienna to Doha,Austria,7,positive,0.6,good,positive,245,4
1740,2017-04-18,2017,4,Economy Class,Business,Geneva to Manila via Doha,Philippines,9,positive,0.9,efficient,positive,62,19
1740,2017-04-18,2017,4,Economy Class,Business,Geneva to Manila via Doha,Philippines,9,positive,0.9,comfortable,positive,304,2
1740,2017-04-18,2017,4,Economy Class,Business,Geneva to Manila via Doha,Philippines,9,positive,0.9,great selection,positive,2,57
1741,2017-04-17,2017,4,Business Class,Business,Ho Chi Minh City to Pnom Penh,Vietnam,8,positive,0.7,blessing,positive,1,58
1741,2017-04-17,2017,4,Business Class,Business,Ho Chi Minh City to Pnom Penh,Vietnam,8,positive,0.7,good,positive,245,4
1741,2017-04-17,2017,4,Business Class,Business,Ho Chi Minh City to Pnom Penh,Vietnam,8,positive,0.7,kind,positive,31,30
1741,2017-04-17,2017,4,Business Class,Business,Ho Chi Minh City to Pnom Penh,Vietnam,8,positive,0.7,extraordinarily,positive,1,58
1741,2017-04-17,2017,4,Business Class,Business,Ho Chi Minh City to Pnom Penh,Vietnam,8,positive,0.7,ahead,positive,6,53
1742,2017-04-16,2017,4,Business Class,Solo Leisure,Venice to Bangkok via Doha,Switzerland,9,positive,0.8,nice,positive,130,9
1742,2017-04-16,2017,4,Business Class,Solo Leisure,Venice to Bangkok via Doha,Switzerland,9,positive,0.8,excellent,positive,309,1
1742,2017-04-16,2017,4,Business Class,Solo Leisure,Venice to Bangkok via Doha,Switzerland,9,positive,0.8,comfortable,positive,304,2
1742,2017-04-16,2017,4,Business Class,Solo Leisure,Venice to Bangkok via Doha,Switzerland,9,positive,0.8,sleep,positive,5,54
1742,2017-04-16,2017,4,Business Class,Solo Leisure,Venice to Bangkok via Doha,Switzerland,9,positive,0.8,on time,positive,53,23
1743,2017-04-14,2017,4,Economy Class,Solo Leisure,Zagreb to Manila via Doha,Croatia,9,positive,0.9,good,positive,245,4
1743,2017-04-14,2017,4,Economy Class,Solo Leisure,Zagreb to Manila via Doha,Croatia,9,positive,0.9,great,positive,197,5
1743,2017-04-14,2017,4,Economy Class,Solo Leisure,Zagreb to Manila via Doha,Croatia,9,positive,0.9,friendly,positive,259,3
1743,2017-04-14,2017,4,Economy Class,Solo Leisure,Zagreb to Manila via Doha,Croatia,9,positive,0.9,smiles,positive,3,56
1743,2017-04-14,2017,4,Economy Class,Solo Leisure,Zagreb to Manila via Doha,Croatia,9,positive,0.9,happy,positive,26,33
1744,2017-04-13,2017,4,Business Class,Couple Leisure,CRK to MAD via DOH,Philippines,9,mixed,-0.2,superb,positive,57,22
1744,2017-04-13,2017,4,Business Class,Couple Leisure,CRK to MAD via DOH,Philippines,9,mixed,-0.2,attentive,positive,127,11
1745,2017-04-12,2017,4,Business Class,Business,Bangkok to Baku via Doha,United Kingdom,3,negative,-0.75,crew,positive,16,43
1746,2017-04-06,2017,4,Business Class,Couple Leisure,Bangkok to Doha,Germany,10,positive,0.9,great experience,positive,6,53
1746,2017-04-06,2017,4,Business Class,Couple Leisure,Bangkok to Doha,Germany,10,positive,0.9,outstanding,positive,87,14
1746,2017-04-06,2017,4,Business Class,Couple Leisure,Bangkok to Doha,Germany,10,positive,0.9,attentive,positive,127,11
1746,2017-04-06,2017,4,Business Class,Couple Leisure,Bangkok to Doha,Germany,10,positive,0.9,value,positive,9,50
1747,2017-04-06,2017,4,Economy Class,Couple Leisure,Doha to Bangkok,Germany,8,positive,0.75,good,positive,245,4
1747,2017-04-06,2017,4,Economy Class,Couple Leisure,Doha to Bangkok,Germany,8,positive,0.75,time,positive,1,58
1747,2017-04-06,2017,4,Economy Class,Couple Leisure,Doha to Bangkok,Germany,8,positive,0.75,very good,positive,12,47
1747,2017-04-06,2017,4,Economy Class,Couple Leisure,Doha to Bangkok,Germany,8,positive,0.75,attentive,positive,127,11
1748,2017-04-06,2017,4,Business Class,Couple Leisure,Doha to Frankfurt,Germany,9,positive,0.75,outstanding,positive,87,14
1748,2017-04-06,2017,4,Business Class,Couple Leisure,Doha to Frankfurt,Germany,9,positive,0.75,good experience,positive,10,49
1748,2017-04-06,2017,4,Business Class,Couple Leisure,Doha to Frankfurt,Germany,9,positive,0.75,very good service,positive,1,58
1749,2017-04-05,2017,4,Business Class,Couple Leisure,Sydney to Paris via Doha,Australia,10,positive,0.9,service,positive,129,10
1749,2017-04-05,2017,4,Business Class,Couple Leisure,Sydney to Paris via Doha,Australia,10,positive,0.9,quality,positive,41,27
1749,2017-04-05,2017,4,Business Class,Couple Leisure,Sydney to Paris via Doha,Australia,10,positive,0.9,hard,positive,2,57
1749,2017-04-05,2017,4,Business Class,Couple Leisure,Sydney to Paris via Doha,Australia,10,positive,0.9,beat,positive,1,58
1749,2017-04-05,2017,4,Business Class,Couple Leisure,Sydney to Paris via Doha,Australia,10,positive,0.9,shines,positive,1,58
1750,2017-04-03,2017,4,Economy Class,Solo Leisure,Washington DC to Chennai via Doha,United States,9,positive,0.85,impressive,positive,25,34
1750,2017-04-03,2017,4,Economy Class,Solo Leisure,Washington DC to Chennai via Doha,United States,9,positive,0.85,great,positive,197,5
1750,2017-04-03,2017,4,Economy Class,Solo Leisure,Washington DC to Chennai via Doha,United States,9,positive,0.85,highly recommend,positive,10,49
1751,2017-04-01,2017,4,Economy Class,Family Leisure,Birmingham to Cape Town via Doha,United Kingdom,6,mixed,0.3,impressed,positive,63,18
1751,2017-04-01,2017,4,Economy Class,Family Leisure,Birmingham to Cape Town via Doha,United Kingdom,6,mixed,0.3,brilliant,positive,17,42
1751,2017-04-01,2017,4,Economy Class,Family Leisure,Birmingham to Cape Town via Doha,United Kingdom,6,mixed,0.3,comfortable,positive,304,2
1752,2017-03-31,2017,3,Economy Class,Couple Leisure,BCN to BKK via DOH,France,5,negative,-0.6,acceptable,positive,6,53
1752,2017-03-31,2017,3,Economy Class,Couple Leisure,BCN to BKK via DOH,France,5,negative,-0.6,wonderful,positive,70,17
1753,2017-03-28,2017,3,Business Class,Couple Leisure,Sharjah to Sydney via Doha,Iran,10,positive,0.9,comfortable,positive,304,2
1753,2017-03-28,2017,3,Business Class,Couple Leisure,Sharjah to Sydney via Doha,Iran,10,positive,0.9,perfect,positive,41,27
1753,2017-03-28,2017,3,Business Class,Couple Leisure,Sharjah to Sydney via Doha,Iran,10,positive,0.9,delicious,positive,61,20
1754,2017-03-27,2017,3,Business Class,Solo Leisure,Colombo to Doha,Sri Lanka,8,mixed,-0.2,lovely,positive,21,38
1754,2017-03-27,2017,3,Business Class,Solo Leisure,Colombo to Doha,Sri Lanka,8,mixed,-0.2,attentive,positive,127,11
1754,2017-03-27,2017,3,Business Class,Solo Leisure,Colombo to Doha,Sri Lanka,8,mixed,-0.2,pro active,positive,1,58
1754,2017-03-27,2017,3,Business Class,Solo Leisure,Colombo to Doha,Sri Lanka,8,mixed,-0.2,classy,positive,3,56
1755,2017-03-27,2017,3,Business Class,Solo Leisure,Cape Town to Milan via Doha,South Africa,8,mixed,0.4,service,positive,129,10
1755,2017-03-27,2017,3,Business Class,Solo Leisure,Cape Town to Milan via Doha,South Africa,8,mixed,0.4,cleanliness,positive,5,54
1755,2017-03-27,2017,3,Business Class,Solo Leisure,Cape Town to Milan via Doha,South Africa,8,mixed,0.4,friendliness,positive,7,52
1755,2017-03-27,2017,3,Business Class,Solo Leisure,Cape Town to Milan via Doha,South Africa,8,mixed,0.4,punctuality,positive,2,57
1756,2017-03-27,2017,3,Economy Class,Solo Leisure,London to Bali via Doha,United Kingdom,9,positive,0.85,impressed,positive,63,18
1756,2017-03-27,2017,3,Economy Class,Solo Leisure,London to Bali via Doha,United Kingdom,9,positive,0.85,polite,positive,60,21
1756,2017-03-27,2017,3,Economy Class,Solo Leisure,London to Bali via Doha,United Kingdom,9,positive,0.85,excellent,positive,309,1
1756,2017-03-27,2017,3,Economy Class,Solo Leisure,London to Bali via Doha,United Kingdom,9,positive,0.85,impeccable,positive,32,29
1756,2017-03-27,2017,3,Economy Class,Solo Leisure,London to Bali via Doha,United Kingdom,9,positive,0.85,superb,positive,57,22
1757,2017-03-26,2017,3,Economy Class,Solo Leisure,New York to Bangkok via Doha,United States,3,negative,-0.8,entertainment,positive,9,50
1758,2017-03-22,2017,3,Economy Class,Business,Athens to Dubai via Doha,Greece,10,positive,0.8,fast,positive,17,42
1758,2017-03-22,2017,3,Economy Class,Business,Athens to Dubai via Doha,Greece,10,positive,0.8,easy,positive,19,40
1758,2017-03-22,2017,3,Economy Class,Business,Athens to Dubai via Doha,Greece,10,positive,0.8,nice,positive,130,9
1758,2017-03-22,2017,3,Economy Class,Business,Athens to Dubai via Doha,Greece,10,positive,0.8,decent,positive,14,45
1758,2017-03-22,2017,3,Economy Class,Business,Athens to Dubai via Doha,Greece,10,positive,0.8,spacious,positive,21,38
1758,2017-03-22,2017,3,Economy Class,Business,Athens to Dubai via Doha,Greece,10,positive,0.8,good quality,positive,8,51
1758,2017-03-22,2017,3,Economy Class,Business,Athens to Dubai via Doha,Greece,10,positive,0.8,professional,positive,132,8
1758,2017-03-22,2017,3,Economy Class,Business,Athens to Dubai via Doha,Greece,10,positive,0.8,polite,positive,60,21
1758,2017-03-22,2017,3,Economy Class,Business,Athens to Dubai via Doha,Greece,10,positive,0.8,efficient,positive,62,19
1758,2017-03-22,2017,3,Economy Class,Business,Athens to Dubai via Doha,Greece,10,positive,0.8,on time,positive,53,23
1759,2017-03-22,2017,3,Economy Class,Business,Dubai to Athens via Doha,Greece,10,positive,0.9,helpful,positive,149,6
1759,2017-03-22,2017,3,Economy Class,Business,Dubai to Athens via Doha,Greece,10,positive,0.9,comfortable,positive,304,2
1759,2017-03-22,2017,3,Economy Class,Business,Dubai to Athens via Doha,Greece,10,positive,0.9,efficient,positive,62,19
1759,2017-03-22,2017,3,Economy Class,Business,Dubai to Athens via Doha,Greece,10,positive,0.9,good,positive,245,4
1759,2017-03-22,2017,3,Economy Class,Business,Dubai to Athens via Doha,Greece,10,positive,0.9,best,positive,119,12
1761,2017-03-19,2017,3,Business Class,Couple Leisure,Kuala Lumpur to London via Doha,United Kingdom,9,positive,0.8,pleasant,positive,96,13
1761,2017-03-19,2017,3,Business Class,Couple Leisure,Kuala Lumpur to London via Doha,United Kingdom,9,positive,0.8,great,positive,197,5
1761,2017-03-19,2017,3,Business Class,Couple Leisure,Kuala Lumpur to London via Doha,United Kingdom,9,positive,0.8,excellent,positive,309,1
1761,2017-03-19,2017,3,Business Class,Couple Leisure,Kuala Lumpur to London via Doha,United Kingdom,9,positive,0.8,delicious,positive,61,20
1761,2017-03-19,2017,3,Business Class,Couple Leisure,Kuala Lumpur to London via Doha,United Kingdom,9,positive,0.8,on time,positive,53,23
1762,2017-03-18,2017,3,Business Class,Solo Leisure,DOH to JFK,United States,7,negative,-0.75,dark chocolate,positive,1,58
1762,2017-03-18,2017,3,Business Class,Solo Leisure,DOH to JFK,United States,7,negative,-0.75,perfectly charming,positive,1,58
1763,2017-03-14,2017,3,Business Class,Solo Leisure,Brussels to Singapore via Doha,Germany,8,positive,0.6,efficient,positive,62,19
1763,2017-03-14,2017,3,Business Class,Solo Leisure,Brussels to Singapore via Doha,Germany,8,positive,0.6,fast,positive,17,42
1763,2017-03-14,2017,3,Business Class,Solo Leisure,Brussels to Singapore via Doha,Germany,8,positive,0.6,organized,positive,8,51
1763,2017-03-14,2017,3,Business Class,Solo Leisure,Brussels to Singapore via Doha,Germany,8,positive,0.6,impeccable,positive,32,29
1763,2017-03-14,2017,3,Business Class,Solo Leisure,Brussels to Singapore via Doha,Germany,8,positive,0.6,comfortable,positive,304,2
1763,2017-03-14,2017,3,Business Class,Solo Leisure,Brussels to Singapore via Doha,Germany,8,positive,0.6,sophisticated,positive,2,57
1764,2017-03-11,2017,3,Business Class,Solo Leisure,KUL to CPH via DOH,Vietnam,9,positive,0.7,good,positive,245,4
1764,2017-03-11,2017,3,Business Class,Solo Leisure,KUL to CPH via DOH,Vietnam,9,positive,0.7,excellent,positive,309,1
1764,2017-03-11,2017,3,Business Class,Solo Leisure,KUL to CPH via DOH,Vietnam,9,positive,0.7,super alert,positive,1,58
1764,2017-03-11,2017,3,Business Class,Solo Leisure,KUL to CPH via DOH,Vietnam,9,positive,0.7,on time,positive,53,23
1765,2017-03-10,2017,3,Business Class,Solo Leisure,Zurich to Doha,Switzerland,8,positive,0.8,excellent,positive,309,1
1765,2017-03-10,2017,3,Business Class,Solo Leisure,Zurich to Doha,Switzerland,8,positive,0.8,superb,positive,57,22
1765,2017-03-10,2017,3,Business Class,Solo Leisure,Zurich to Doha,Switzerland,8,positive,0.8,smooth,positive,48,24
1766,2017-03-10,2017,3,Business Class,Solo Leisure,Doha to Colombo,Switzerland,7,positive,0.7,comfortable,positive,304,2
1766,2017-03-10,2017,3,Business Class,Solo Leisure,Doha to Colombo,Switzerland,7,positive,0.7,responsive,positive,11,48
1766,2017-03-10,2017,3,Business Class,Solo Leisure,Doha to Colombo,Switzerland,7,positive,0.7,excellent,positive,309,1
1767,2017-03-10,2017,3,Economy Class,Solo Leisure,Colombo to London via Doha,United Kingdom,7,mixed,0.3,flawless,positive,16,43
1767,2017-03-10,2017,3,Economy Class,Solo Leisure,Colombo to London via Doha,United Kingdom,7,mixed,0.3,good,positive,245,4
1767,2017-03-10,2017,3,Economy Class,Solo Leisure,Colombo to London via Doha,United Kingdom,7,mixed,0.3,attentive,positive,127,11
1768,2017-03-10,2017,3,Economy Class,Couple Leisure,Hong Kong to Madrid via Doha,Portugal,9,positive,0.8,nice,positive,130,9
1768,2017-03-10,2017,3,Economy Class,Couple Leisure,Hong Kong to Madrid via Doha,Portugal,9,positive,0.8,comfortable,positive,304,2
1768,2017-03-10,2017,3,Economy Class,Couple Leisure,Hong Kong to Madrid via Doha,Portugal,9,positive,0.8,fantastic,positive,74,16
1768,2017-03-10,2017,3,Economy Class,Couple Leisure,Hong Kong to Madrid via Doha,Portugal,9,positive,0.8,lots of seat space,positive,1,58
1769,2017-03-10,2017,3,Economy Class,Couple Leisure,Madrid to Hong Kong via Doha,Portugal,8,mixed,0.3,nice,positive,130,9
1769,2017-03-10,2017,3,Economy Class,Couple Leisure,Madrid to Hong Kong via Doha,Portugal,8,mixed,0.3,flight,positive,3,56
1769,2017-03-10,2017,3,Economy Class,Couple Leisure,Madrid to Hong Kong via Doha,Portugal,8,mixed,0.3,better tech,positive,1,58
1770,2017-03-10,2017,3,Economy Class,Family Leisure,Bangkok to Frankfurt via Doha,Thailand,10,positive,0.85,amazing,positive,137,7
1770,2017-03-10,2017,3,Economy Class,Family Leisure,Bangkok to Frankfurt via Doha,Thailand,10,positive,0.85,nice,positive,130,9
1770,2017-03-10,2017,3,Economy Class,Family Leisure,Bangkok to Frankfurt via Doha,Thailand,10,positive,0.85,polite,positive,60,21
1770,2017-03-10,2017,3,Economy Class,Family Leisure,Bangkok to Frankfurt via Doha,Thailand,10,positive,0.85,entertained,positive,3,56
1770,2017-03-10,2017,3,Economy Class,Family Leisure,Bangkok to Frankfurt via Doha,Thailand,10,positive,0.85,excellent,positive,309,1
1771,2017-03-09,2017,3,First Class,Family Leisure,Doha to Riyadh,Saudi Arabia,10,positive,0.9,excellent,positive,309,1
1771,2017-03-09,2017,3,First Class,Family Leisure,Doha to Riyadh,Saudi Arabia,10,positive,0.9,attentive,positive,127,11
1771,2017-03-09,2017,3,First Class,Family Leisure,Doha to Riyadh,Saudi Arabia,10,positive,0.9,polite,positive,60,21
1771,2017-03-09,2017,3,First Class,Family Leisure,Doha to Riyadh,Saudi Arabia,10,positive,0.9,high quality,positive,5,54
1771,2017-03-09,2017,3,First Class,Family Leisure,Doha to Riyadh,Saudi Arabia,10,positive,0.9,recommend,positive,37,28
1772,2017-03-09,2017,3,Business Class,Family Leisure,London to Doha,Saudi Arabia,10,positive,0.9,excellent,positive,309,1
1772,2017-03-09,2017,3,Business Class,Family Leisure,London to Doha,Saudi Arabia,10,positive,0.9,apologetic,positive,6,53
1772,2017-03-09,2017,3,Business Class,Family Leisure,London to Doha,Saudi Arabia,10,positive,0.9,comfortable,positive,304,2
1772,2017-03-09,2017,3,Business Class,Family Leisure,London to Doha,Saudi Arabia,10,positive,0.9,great,positive,197,5
1772,2017-03-09,2017,3,Business Class,Family Leisure,London to Doha,Saudi Arabia,10,positive,0.9,tasted great,positive,1,58
1773,2017-03-09,2017,3,Economy Class,Family Leisure,Doha to London,Saudi Arabia,10,positive,0.85,comfortable,positive,304,2
1773,2017-03-09,2017,3,Economy Class,Family Leisure,Doha to London,Saudi Arabia,10,positive,0.85,excellent,positive,309,1
1773,2017-03-09,2017,3,Economy Class,Family Leisure,Doha to London,Saudi Arabia,10,positive,0.85,great,positive,197,5
1774,2017-03-09,2017,3,Economy Class,Family Leisure,Riyadh to Doha,Saudi Arabia,9,positive,0.8,nice,positive,130,9
1774,2017-03-09,2017,3,Economy Class,Family Leisure,Riyadh to Doha,Saudi Arabia,9,positive,0.8,experience,positive,8,51
1774,2017-03-09,2017,3,Economy Class,Family Leisure,Riyadh to Doha,Saudi Arabia,9,positive,0.8,good,positive,245,4
1774,2017-03-09,2017,3,Economy Class,Family Leisure,Riyadh to Doha,Saudi Arabia,9,positive,0.8,preferences,positive,1,58
1775,2017-03-09,2017,3,Business Class,Business,Tunis to Doha,Qatar,10,positive,0.9,welcome,positive,9,50
1775,2017-03-09,2017,3,Business Class,Business,Tunis to Doha,Qatar,10,positive,0.9,friendly,positive,259,3
1775,2017-03-09,2017,3,Business Class,Business,Tunis to Doha,Qatar,10,positive,0.9,happy,positive,26,33
1775,2017-03-09,2017,3,Business Class,Business,Tunis to Doha,Qatar,10,positive,0.9,smiling,positive,12,47
1775,2017-03-09,2017,3,Business Class,Business,Tunis to Doha,Qatar,10,positive,0.9,professional,positive,132,8
1775,2017-03-09,2017,3,Business Class,Business,Tunis to Doha,Qatar,10,positive,0.9,perfect,positive,41,27
1776,2017-03-09,2017,3,Economy Class,Solo Leisure,Frankfurt to Windhoek via Doha,Germany,5,negative,-0.6,nice,positive,130,9
1776,2017-03-09,2017,3,Economy Class,Solo Leisure,Frankfurt to Windhoek via Doha,Germany,5,negative,-0.6,on time,positive,53,23
1777,2017-03-06,2017,3,Economy Class,Solo Leisure,Doha to Alexandria,Egypt,10,positive,0.9,amazing,positive,137,7
1777,2017-03-06,2017,3,Economy Class,Solo Leisure,Doha to Alexandria,Egypt,10,positive,0.9,nice,positive,130,9
1777,2017-03-06,2017,3,Economy Class,Solo Leisure,Doha to Alexandria,Egypt,10,positive,0.9,good,positive,245,4
1777,2017-03-06,2017,3,Economy Class,Solo Leisure,Doha to Alexandria,Egypt,10,positive,0.9,comfortable,positive,304,2
1777,2017-03-06,2017,3,Economy Class,Solo Leisure,Doha to Alexandria,Egypt,10,positive,0.9,awesome,positive,25,34
1777,2017-03-06,2017,3,Economy Class,Solo Leisure,Doha to Alexandria,Egypt,10,positive,0.9,excellent,positive,309,1
1778,2017-03-05,2017,3,Economy Class,Business,Copenhagen to Kuala Lumpur via Doha,Vietnam,10,positive,0.9,excellent,positive,309,1
1778,2017-03-05,2017,3,Economy Class,Business,Copenhagen to Kuala Lumpur via Doha,Vietnam,10,positive,0.9,top notch,positive,23,36
1778,2017-03-05,2017,3,Economy Class,Business,Copenhagen to Kuala Lumpur via Doha,Vietnam,10,positive,0.9,caring,positive,29,31
1778,2017-03-05,2017,3,Economy Class,Business,Copenhagen to Kuala Lumpur via Doha,Vietnam,10,positive,0.9,respectful,positive,5,54
1778,2017-03-05,2017,3,Economy Class,Business,Copenhagen to Kuala Lumpur via Doha,Vietnam,10,positive,0.9,pamper,positive,1,58
1778,2017-03-05,2017,3,Economy Class,Business,Copenhagen to Kuala Lumpur via Doha,Vietnam,10,positive,0.9,good,positive,245,4
1779,2017-03-03,2017,3,Business Class,Business,BKK to CPH via DOH,Vietnam,9,positive,0.75,pleasure,positive,20,39
1779,2017-03-03,2017,3,Business Class,Business,BKK to CPH via DOH,Vietnam,9,positive,0.75,pampered,positive,4,55
1779,2017-03-03,2017,3,Business Class,Business,BKK to CPH via DOH,Vietnam,9,positive,0.75,excellent,positive,309,1
1779,2017-03-03,2017,3,Business Class,Business,BKK to CPH via DOH,Vietnam,9,positive,0.75,good standards,positive,1,58
1779,2017-03-03,2017,3,Business Class,Business,BKK to CPH via DOH,Vietnam,9,positive,0.75,pleasant,positive,96,13
1779,2017-03-03,2017,3,Business Class,Business,BKK to CPH via DOH,Vietnam,9,positive,0.75,soft landing,positive,1,58
1780,2017-02-28,2017,2,Economy Class,Solo Leisure,DPS to LHR via DOH,United Kingdom,10,positive,0.8,comfortable,positive,304,2
1780,2017-02-28,2017,2,Economy Class,Solo Leisure,DPS to LHR via DOH,United Kingdom,10,positive,0.8,second to none,positive,4,55
1780,2017-02-28,2017,2,Economy Class,Solo Leisure,DPS to LHR via DOH,United Kingdom,10,positive,0.8,upgraded,positive,2,57
1780,2017-02-28,2017,2,Economy Class,Solo Leisure,DPS to LHR via DOH,United Kingdom,10,positive,0.8,best carriers,positive,1,58
1780,2017-02-28,2017,2,Economy Class,Solo Leisure,DPS to LHR via DOH,United Kingdom,10,positive,0.8,exceptional value,positive,1,58
1781,2017-02-28,2017,2,Economy Class,Business,London to Lahore via Doha,United Kingdom,7,mixed,0.3,good,positive,245,4
1781,2017-02-28,2017,2,Economy Class,Business,London to Lahore via Doha,United Kingdom,7,mixed,0.3,outward,positive,1,58
1781,2017-02-28,2017,2,Economy Class,Business,London to Lahore via Doha,United Kingdom,7,mixed,0.3,modern,positive,11,48
1781,2017-02-28,2017,2,Economy Class,Business,London to Lahore via Doha,United Kingdom,7,mixed,0.3,quiet,positive,10,49
1781,2017-02-28,2017,2,Economy Class,Business,London to Lahore via Doha,United Kingdom,7,mixed,0.3,excellent,positive,309,1
1782,2017-02-28,2017,2,Economy Class,Solo Leisure,MNL to DXB via DOH,United Arab Emirates,10,positive,0.9,wonderful,positive,70,17
1782,2017-02-28,2017,2,Economy Class,Solo Leisure,MNL to DXB via DOH,United Arab Emirates,10,positive,0.9,on time,positive,53,23
1782,2017-02-28,2017,2,Economy Class,Solo Leisure,MNL to DXB via DOH,United Arab Emirates,10,positive,0.9,helpful,positive,149,6
1782,2017-02-28,2017,2,Economy Class,Solo Leisure,MNL to DXB via DOH,United Arab Emirates,10,positive,0.9,professional,positive,132,8
1783,2017-02-27,2017,2,Business Class,Couple Leisure,LHR to SIN via DOH,United Kingdom,5,negative,-0.7,lounge,positive,6,53
1784,2017-02-20,2017,2,Economy Class,Couple Leisure,Krabi to Munich via Doha,Czech Republic,5,negative,-0.7,recommended,positive,5,54
1785,2017-02-19,2017,2,Business Class,Couple Leisure,Amsterdam to Bangkok via doha,Belgium,9,positive,0.75,excellent,positive,309,1
1785,2017-02-19,2017,2,Business Class,Couple Leisure,Amsterdam to Bangkok via doha,Belgium,9,positive,0.75,kind,positive,31,30
1785,2017-02-19,2017,2,Business Class,Couple Leisure,Amsterdam to Bangkok via doha,Belgium,9,positive,0.75,amazing,positive,137,7
1785,2017-02-19,2017,2,Business Class,Couple Leisure,Amsterdam to Bangkok via doha,Belgium,9,positive,0.75,good value,positive,3,56
1786,2017-02-16,2017,2,Business Class,Couple Leisure,Doha to Johannesburg,South Africa,10,positive,0.9,best,positive,119,12
1786,2017-02-16,2017,2,Business Class,Couple Leisure,Doha to Johannesburg,South Africa,10,positive,0.9,exceptional,positive,57,22
1786,2017-02-16,2017,2,Business Class,Couple Leisure,Doha to Johannesburg,South Africa,10,positive,0.9,excellent,positive,309,1
1786,2017-02-16,2017,2,Business Class,Couple Leisure,Doha to Johannesburg,South Africa,10,positive,0.9,great,positive,197,5
1786,2017-02-16,2017,2,Business Class,Couple Leisure,Doha to Johannesburg,South Africa,10,positive,0.9,bargain,positive,1,58
1787,2017-02-16,2017,2,Business Class,Couple Leisure,Doha to Auckland,United Kingdom,9,positive,0.9,fantastic,positive,74,16
1787,2017-02-16,2017,2,Business Class,Couple Leisure,Doha to Auckland,United Kingdom,9,positive,0.9,charming,positive,3,56
1787,2017-02-16,2017,2,Business Class,Couple Leisure,Doha to Auckland,United Kingdom,9,positive,0.9,flexibility,positive,1,58
1787,2017-02-16,2017,2,Business Class,Couple Leisure,Doha to Auckland,United Kingdom,9,positive,0.9,wonderful,positive,70,17
1788,2017-02-15,2017,2,Business Class,Couple Leisure,Adelaide to Oslo via Doha,Australia,10,positive,0.9,superior,positive,7,52
1788,2017-02-15,2017,2,Business Class,Couple Leisure,Adelaide to Oslo via Doha,Australia,10,positive,0.9,pleasure,positive,20,39
1788,2017-02-15,2017,2,Business Class,Couple Leisure,Adelaide to Oslo via Doha,Australia,10,positive,0.9,well prepared,positive,1,58
1788,2017-02-15,2017,2,Business Class,Couple Leisure,Adelaide to Oslo via Doha,Australia,10,positive,0.9,delicious,positive,61,20
1788,2017-02-15,2017,2,Business Class,Couple Leisure,Adelaide to Oslo via Doha,Australia,10,positive,0.9,comfortable,positive,304,2
1788,2017-02-15,2017,2,Business Class,Couple Leisure,Adelaide to Oslo via Doha,Australia,10,positive,0.9,excellent,positive,309,1
1789,2017-02-15,2017,2,Economy Class,Couple Leisure,Bangkok to Hanoi,Belgium,9,positive,0.85,friendly,positive,259,3
1789,2017-02-15,2017,2,Economy Class,Couple Leisure,Bangkok to Hanoi,Belgium,9,positive,0.85,nice,positive,130,9
1789,2017-02-15,2017,2,Economy Class,Couple Leisure,Bangkok to Hanoi,Belgium,9,positive,0.85,good,positive,245,4
1789,2017-02-15,2017,2,Economy Class,Couple Leisure,Bangkok to Hanoi,Belgium,9,positive,0.85,service,positive,129,10
