review_id,review_date,year,month,reviewer_country,seat_type,type_of_traveller,route,aircraft,overall_rating_10,recommended,trip_verified,review_title,score_seat_comfort,score_cabin_staff,score_food_beverages,score_ife,score_ground_service,score_wifi,score_value_for_money,sentiment_overall,sentiment_score,emotion_primary,is_sarcastic,sarcasm_flag_reason,theme_seat_comfort,theme_cabin_crew,theme_food_beverage,theme_ife,theme_wifi,theme_lounge,theme_boarding,theme_cleanliness,theme_value,theme_punctuality,top_complaint,top_praise,competitor_mentioned,competitor_name,competitor_sentiment,would_rebook_signal,service_recovery_mentioned,loyalty_program_mentioned,positive_keywords,negative_keywords,product_implications
1604,2017-10-28,2017,10,India,Business Class,Business,MAA to JFK via DOH,A330-300 and Boeing 777-300ER,4,Yes,Yes,"""has to be sensitive to Business travellers""",5,5,4,3,4,Not Rated,4,mixed,-0.3,satisfied,False,,positive,positive,neutral,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,positive,neutral,"overbooked flight, upgraded economy passengers",dedicated stewardesses in business class,False,,,maybe,False,False,great | pampers | lucky,disappointment | noisy | tipsy,Improve passenger profiling for upgrades | Enhance communication regarding class changes
1605,2017-10-27,2017,10,Canada,Economy Class,Business,Johannesburg to Chicago via Doha,Boeing 777,10,Yes,Yes,"""went beyond expectations""",5,5,5,5,5,5,5,positive,0.95,delighted,False,,not_mentioned,positive,neutral,neutral,neutral,neutral,neutral,neutral,positive,positive,,"exemplary service, changed seat allocation",False,,,yes,False,False,exemplary | hand down,,Improve luggage handling procedures | Enhance communication with transfer desks
1606,2017-10-25,2017,10,United Kingdom,Business Class,Business,Denpasar to London via Doha,Boeing 777-300,3,No,Yes,"""my itinerary had been changed""",1,4,3,3,1,Not Rated,1,negative,-0.8,frustrated,False,,neutral,negative,not_mentioned,negative,negative,not_mentioned,neutral,neutral,negative,negative,"Itinerary changed without notification, bumped to later flight.",,True,British Airways,unfavourable_vs_qa,no,False,True,arrived | checked,inconvenience | bumped | delayed | bombarded | behaved | behaviour | cries | screaming | beside themselves,Improve communication for itinerary changes. | Enhance seat selection process.
1607,2017-10-25,2017,10,France,Economy Class,Solo Leisure,Bangkok to Doha,Boeing 787,10,Yes,Yes,"""nice seat and great IFE""",5,5,5,5,5,5,5,positive,0.8,satisfied,False,,neutral,not_mentioned,neutral,positive,not_mentioned,not_mentioned,not_mentioned,not_mentioned,positive,not_mentioned,,nice seat and great IFE,False,,,yes,False,False,nice | great | best,,Improve food variety in economy class
1608,2017-10-25,2017,10,United Kingdom,Business Class,Solo Leisure,Manchester to Bangkok via Doha,A330 / Boeing 777 / 787,10,Yes,Yes,"""Flight was excellent""",5,5,5,4,5,Not Rated,5,positive,0.95,satisfied,False,,positive,positive,positive,neutral,not_mentioned,neutral,neutral,not_mentioned,positive,negative,Flight was 40 minutes late departing from Manchester.,"Seats comfortable even for passengers of my height, food on Qatar to be the best with lots of choice, outstanding flight crews on all four flights.",False,,,yes,True,False,excellent | comfortable | supportive | outstanding | friendly | attentive,40 minutes late,Improve pre-boarding seat selection process. | Expand pre-order meal options to more flights.
1609,2017-10-25,2017,10,Germany,Economy Class,Family Leisure,Salalah to Frankfurt via Doha,A320 and A350-900,8,Yes,Yes,"""very tasty food and drinks"" ** EDITED - TICKET ?",4,5,4,3,5,3,4,mixed,0.4,satisfied,False,,negative,positive,positive,neutral,positive,not_mentioned,not_mentioned,not_mentioned,positive,not_mentioned,snack and breakfast only okay,"very tasty food and drinks, great services",True,LATAM Airlines,unfavourable_vs_qa,yes,False,False,tasty | great | good,disappointed | only okay,Improve snack and breakfast quality on LATAM aircrafts. | Enhance entertainment system on A350-900
1610,2017-10-25,2017,10,Qatar,Economy Class,Solo Leisure,Doha to Male,Not Rated,1,No,Yes,"""flight got delayed by 3 hours """,3,4,4,4,1,Not Rated,1,negative,-0.8,frustrated,False,,not_mentioned,neutral,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,negative,negative,"flight delayed, missed boat transfer",,False,,,no,True,False,,delayed | missed | unacceptable | not reimbursed,Improve delay handling process | Enhance customer service response
1611,2017-10-22,2017,10,Greece,Economy Class,Business,Athens to Doha,A330,8,Yes,Yes,"""offering very good service""",4,4,4,4,4,Not Rated,3,positive,0.8,satisfied,False,,not_mentioned,positive,positive,not_mentioned,not_mentioned,not_mentioned,positive,neutral,positive,negative,20 minute delay from Athens,"very polite and attentive crew, tasty food",False,,,yes,False,False,polite | attentive | tasty | seamless,delay,Improve punctuality to match service quality | Enhance security process efficiency
1612,2017-10-22,2017,10,Hong Kong,Business Class,Solo Leisure,Hong Kong to London via Doha,Boeing 777,4,No,Yes,"""aircraft changes prior to the flight""",2,2,2,2,2,Not Rated,2,negative,-0.75,disappointed,False,,not_mentioned,neutral,negative,not_mentioned,not_mentioned,negative,not_mentioned,not_mentioned,negative,neutral,"aircraft changes, poor service, disappointing lounge",,False,,,no,False,False,,changes | disapointment | disappointing | hit and miss,Improve lounge experience | Ensure consistent aircraft for business class
1613,2017-10-21,2017,10,Australia,Economy Class,Family Leisure,Sydney to London via Doha,A380,10,Yes,Yes,"""an excellent airline""",5,5,5,5,4,4,5,positive,0.85,satisfied,False,,positive,positive,positive,positive,not_mentioned,not_mentioned,not_mentioned,not_mentioned,positive,not_mentioned,screaming children in vicinity,"excellent cabin crew, good food and drinks",False,,,yes,False,False,excellent | good | helpful | out of their way,screaming,Improve noise management in economy class. | Maintain exceptional cabin crew training.
1614,2017-10-20,2017,10,Australia,Economy Class,Family Leisure,Sydney to London via Doha,A380,10,Yes,Yes,"""seats in economy are excellent""",5,5,5,5,4,4,5,positive,0.85,satisfied,False,,positive,positive,positive,positive,not_mentioned,not_mentioned,not_mentioned,not_mentioned,positive,not_mentioned,screaming children made sleeping difficult,"excellent economy seats, cabin crew did an excellent job",False,,,yes,False,False,excellent | good | helpful | out of their way,screaming,Improve noise management in economy class | Enhance entertainment options
1615,2017-10-19,2017,10,Hong Kong,Economy Class,Solo Leisure,Sofia to Hong Kong via Doha,Not Rated,1,No,Yes,"""already used my one time visa""",3,3,3,3,1,Not Rated,3,negative,-0.8,frustrated,False,,not_mentioned,negative,not_mentioned,not_mentioned,not_mentioned,not_mentioned,neutral,not_mentioned,negative,not_stated,staff unhelpful and immigration issue,,False,,,no,False,False,friendly,unhelpful | frustrating | closed sign | too late,Improve staff training for immigration issues | Enhance pre-boarding information
1616,2017-10-19,2017,10,Vietnam,Economy Class,Solo Leisure,Hanoi to Bangkok,Boeing 777-300ER,8,Yes,Yes,"""Good service onboard""",5,5,2,4,4,Not Rated,5,mixed,0.3,satisfied,False,,not_mentioned,positive,negative,neutral,neutral,negative,positive,neutral,positive,positive,"Food ridiculous: the sandwiches they serve are sugarish, and coated with a shiny layer to prevent them to dry out.",Good service onboard with professional staff.,False,,,yes,False,True,good | professional | flights on time | luggage allowance great,ridiculous food | only one brand of beer | delayed new lounge,Improve food quality and variety. | Address lounge delays and access issues.
1617,2017-10-19,2017,10,Sri Lanka,Business Class,Business,London to Colombo via Doha,Not Rated,9,Yes,Yes,"""the cabin is awesome""",5,5,4,3,4,Not Rated,5,positive,0.8,delighted,False,,neutral,positive,positive,negative,not_mentioned,positive,not_mentioned,not_mentioned,positive,not_mentioned,entertainment needs improvement,Qatar Airways London lounge is first rate,True,British Airways,unfavourable_vs_qa,yes,False,False,amazing | friendly | professional | good food | first rate,disappointing | third class,Improve in-flight entertainment system | None
1618,2017-10-17,2017,10,United Kingdom,Economy Class,Solo Leisure,Muscat to London via Doha,Not Rated,10,Yes,Yes,"""was a smooth experience""",5,5,5,4,5,Not Rated,5,positive,0.8,satisfied,False,,neutral,positive,positive,positive,not_mentioned,not_mentioned,not_mentioned,not_mentioned,positive,not_mentioned,,"flight was spacious, food nice, cabin crew helpful, entertainment good",False,,,yes,False,False,smooth | spacious | nice | helpful | good,,Improve seat comfort on shorter flights. | Maintain high standards for cabin crew training.
1619,2017-10-16,2017,10,Hong Kong,Economy Class,Solo Leisure,Hong Kong to Doha,Boeing 777-300ER,10,Yes,Yes,"""food didn’t disappoint""",5,5,5,5,5,Not Rated,5,positive,0.85,satisfied,False,,negative,positive,positive,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,positive,not_mentioned,empty seats,"exceptional service, quality food",False,,,yes,False,False,slept well | quality of food | many rounds of drinks | exceptional service,empty seats,Improve seat comfort in economy class. | Continue quality food and service.
1620,2017-10-16,2017,10,Hong Kong,Economy Class,Solo Leisure,Doha to Kiev,A320,10,Yes,Yes,"""service as always exceptional""",5,5,5,5,5,5,5,positive,0.85,satisfied,False,,positive,not_mentioned,neutral,negative,positive,not_mentioned,neutral,not_mentioned,positive,positive,,Service as always exceptional,False,,,yes,False,False,exceptional | comfortable | on time,small screens,Improve IFE screen size for economy class. | None
1621,2017-10-16,2017,10,United Arab Emirates,Economy Class,Solo Leisure,Doha to Kochi,A330-300,8,Yes,Yes,"""service was awesome""",5,4,4,4,4,3,4,positive,0.8,delighted,False,,positive,positive,positive,positive,neutral,not_mentioned,neutral,neutral,positive,neutral,,In-flight service was awesome,True,Jet Airways,favourable_vs_qa,yes,False,False,awesome | good | comfortable | understanding | quick,steep,Improve punctuality and value perception. | None
1622,2017-10-13,2017,10,United States,Business Class,Solo Leisure,Doha to Ahmedabad,Not Rated,8,Yes,Yes,"""Seats were comfortable""",4,5,4,Not Rated,5,Not Rated,4,positive,0.7,satisfied,False,,positive,not_mentioned,positive,not_mentioned,not_mentioned,not_mentioned,not_mentioned,neutral,positive,not_mentioned,,Seats were comfortable for a short haul,False,,,yes,False,False,comfortable | good | safely | quickly,broken,Improve luggage handling process
1623,2017-10-13,2017,10,United States,Business Class,Solo Leisure,Dallas Ft Worth to Doha,Not Rated,2,No,Yes,"""attendants were overworked""",2,1,1,3,3,Not Rated,1,negative,-0.8,frustrated,False,,not_mentioned,negative,negative,neutral,not_mentioned,not_mentioned,not_mentioned,negative,negative,not_mentioned,"Flight attendants were overworked, drink orders forgotten",,True,another airline,unfavourable_vs_qa,no,False,False,,overworked | forgotten | too hot or cold | ran out | dirty | dazed,Improve flight attendant staffing levels | Enhance food and beverage management
1624,2017-10-06,2017,10,Australia,Economy Class,Couple Leisure,Melbourne to Stockholm via Doha,A380,3,No,Yes,"""our luggage was lost""",3,5,3,3,1,5,1,negative,-0.8,frustrated,False,,not_mentioned,neutral,neutral,neutral,neutral,neutral,neutral,neutral,negative,negative,"Luggage lost, wedding missed",,False,,,no,True,False,easy | effort,delayed | lost | worrying | no help | ruined,Improve luggage tracking system | Enhance customer service response time
1625,2017-10-05,2017,10,United Kingdom,Business Class,Couple Leisure,Manchester to Doha,A330-300,9,Yes,Yes,"""cabin crew exceptionally good""",3,5,5,4,4,Not Rated,4,positive,0.7,satisfied,False,,negative,positive,neutral,neutral,not_mentioned,negative,positive,positive,positive,not_mentioned,new seats are not as good as old ones,cabin crew exceptionally good,True,Emirates,unfavourable_vs_qa,yes,False,False,good | enjoyable | superb | excellent | clean | well presented,disappointment | restricted | lack of room,Improve seat design for comfort | Enhance IFE content options
1626,2017-10-05,2017,10,United Kingdom,Business Class,Couple Leisure,Doha to Bali,Boeing 777-300ER,10,Yes,Yes,"""Plenty of leg and arm room""",4,5,5,4,5,Not Rated,4,positive,0.85,satisfied,False,,positive,positive,positive,not_mentioned,not_mentioned,not_mentioned,neutral,positive,positive,slightly_negative,,"Seats were comfortable, food and drink good",False,,,yes,False,False,excellent | comfortable | good | well supplied | clean,too small for me,Improve size of pyjamas provided | Ensure timely boarding process
1627,2017-10-04,2017,10,Germany,Business Class,Solo Leisure,Stockholm to Singapore via Doha,Boeing 787 / A350,6,Yes,Yes,"""Great personalized service""",5,5,4,5,1,3,4,mixed,0.3,satisfied,False,,positive,positive,neutral,positive,not_mentioned,negative,not_mentioned,not_mentioned,neutral,not_mentioned,Doha airport is lacking basic facilities,"Great personalized service, decent food, great seat and good IFE",False,,,yes,False,False,great | personalized | service | decent | food | seat | IFE,not so friendly | basic | poor choice | chaos | soulless | crowded,Improve Doha airport facilities for business class passengers | Enhance lounge experience with better organization and amenities
1628,2017-10-03,2017,10,Vietnam,Business Class,Business,Copenhagen to Ho Chi Minh City via Doha,Boeing 787-8 / A330,8,Yes,Yes,"""Flights faultless and on time""",4,5,3,4,5,3,5,positive,0.8,satisfied,False,,neutral,positive,negative,not_mentioned,not_mentioned,negative,positive,neutral,positive,positive,"Food was so, so and tasteless.","Crew were very joyful, joking, focused, and in good shape – worked hard throughout the flight.",False,,,yes,False,True,efficient | easy | confirmed | deducted | upgrade | tasty | improved | well done,"poorest | so, so and tasteless | puzzled | bartenders did not have their best day",Improve food quality and taste. | Enhance lounge experience in Copenhagen.
1629,2017-10-02,2017,10,New Zealand,Economy Class,Couple Leisure,Auckland to Dublin via Doha,Not Rated,10,Yes,Yes,"""Highly recommend this airline""",5,5,5,5,5,Not Rated,5,positive,0.95,delighted,False,,positive,positive,positive,positive,neutral,not_mentioned,neutral,neutral,positive,neutral,,"Highly recommend this airline, the crew, plane, food, seat, entertainment",False,,,yes,False,False,recommend | crew | top class | bonus | experience | attendance,,Improve lounge experience for economy class. | Enhance punctuality communication.
1630,2017-10-02,2017,10,Qatar,Economy Class,Solo Leisure,Doha to Karachi,Boeing 777,8,Yes,Yes,"""service and cabin crew was good""",5,5,5,5,2,Not Rated,5,positive,0.7,satisfied,False,,not_mentioned,positive,neutral,not_mentioned,not_mentioned,not_mentioned,negative,not_mentioned,positive,neutral,missed baggage drop facilities,"inflight service and cabin crew was good, meal and announcement in 3 languages",False,,,yes,False,False,good | pleasant | best,late | rushed,Improve pre-boarding communication | Enhance online check-in process
1631,2017-09-30,2017,9,Australia,Economy Class,Couple Leisure,Sydney to Madrid via Doha,Not Rated,1,No,Yes,"""wanted my expenses reimbursed""",4,3,3,5,1,5,1,negative,-0.8,frustrated,False,,not_mentioned,negative,neutral,neutral,neutral,neutral,negative,neutral,negative,negative,"delayed flight, missed connection",,False,,,no,True,False,,delay | turned away | no explanation | apology | nightmarish slum | on hold | hung up,Improve communication during delays. | Enhance customer support response times.
1632,2017-09-27,2017,9,United States,Business Class,Solo Leisure,New York JFK to Doha,Boeing 777-300 ER,6,Yes,Yes,"""impressive large selection of movies""",4,4,2,4,4,Not Rated,4,mixed,0.2,satisfied,False,,positive,positive,negative,positive,not_mentioned,not_mentioned,neutral,neutral,neutral,positive,food was unmemorable and salty,impressive large selection of movies available,False,,,yes,False,False,comfortable | responsive | polite | selection,claustrophobic | salty | chewy,Improve food quality and consistency. | Enhance privacy in seating configuration.
1633,2017-09-27,2017,9,New Zealand,Economy Class,Solo Leisure,Auckland to Athens via Doha,Not Rated,5,No,Yes,"""get what you pay for""",2,4,2,2,5,Not Rated,3,mixed,0.2,disappointed,False,,negative,positive,negative,neutral,not_mentioned,not_mentioned,not_mentioned,positive,negative,not_mentioned,meal service was excruciatingly slow and inedible,cabin and ground staff were very nice and helpful,False,,,no,False,False,nice | helpful | clean,cheap | mediocre | problematic | uncomfortably warm | excruciatingly slow | inedible,Improve meal quality and service in economy class. | Address air conditioning issues during turbulence.
1634,2017-09-27,2017,9,Australia,Business Class,Solo Leisure,Melbourne to Helsinki via Doha,A380 / A321 / A330,10,Yes,Yes,"""Another wonderful experience""",5,5,5,4,4,3,5,positive,0.9,delighted,False,,neutral,positive,positive,not_mentioned,not_mentioned,not_mentioned,not_mentioned,positive,positive,not_mentioned,,"attentive flight attendants, delicious food and wine",False,,,yes,False,False,wonderful | attentive | delicious | luxury | comfortable | superb,could be improved,Improve seat comfort on A321 | Maintain high cabin crew standards
1635,2017-09-26,2017,9,United States,Business Class,Solo Leisure,Doha to Kolkata,Boeing 787,9,Yes,Yes,"""they have set the standard to emulate""",4,5,5,5,4,Not Rated,4,positive,0.9,satisfied,False,,positive,positive,positive,positive,neutral,not_mentioned,neutral,neutral,positive,positive,,"superb inflight experience, smooth flight",False,,,yes,False,False,superb | exceedingly attentive | varied and ample | comfortable sitting position | unhesitatingly fly,disappointment | not available,Improve in-flight duty free selection. | Provide Indian government landing card.
1636,2017-09-25,2017,9,Nigeria,Economy Class,Solo Leisure,Lagos to Washington via Doha,Not Rated,1,No,Yes,"""most unfortunate and irresponsible""",Not Rated,Not Rated,Not Rated,Not Rated,2,Not Rated,2,negative,-0.9,frustrated,False,,not_mentioned,negative,neutral,neutral,neutral,neutral,negative,neutral,negative,negative,No word from the airline,,False,,,no,True,False,,unfortunate | irresponsible | no word of apology | no update | no effort been made,Improve communication during delays | Enhance customer support during disruptions
1637,2017-09-22,2017,9,Australia,Economy Class,Solo Leisure,Doha to Perth,Not Rated,10,Yes,Yes,"""calm, professional and helpful""",4,5,4,4,5,Not Rated,5,positive,0.8,satisfied,False,,not_mentioned,positive,neutral,neutral,neutral,neutral,neutral,neutral,positive,negative,plane was late,"cabin staff were calm, professional and helpful",False,,,yes,False,False,calm | professional | helpful | kindness | pleasant | good hands,late,Improve punctuality to avoid passenger restlessness. | None
1638,2017-09-19,2017,9,United Kingdom,Economy Class,Family Leisure,Kuala Lumpur to London via Doha,Boeing 777-200LR,5,Yes,Yes,"""Both planes left on time""",2,1,2,3,5,Not Rated,3,neutral,0.1,satisfied,False,,negative,neutral,positive,negative,not_mentioned,neutral,neutral,positive,neutral,positive,"Seat 18 J was broken, USB connection did not work.","Food was good, both planes left on time, connecting at Hamad easy.",False,,,maybe,False,False,good | left on time | easy,broken | not draining | reduced | sporadic audio | did not work,Improve seat comfort and functionality. | Enhance IFE screen responsiveness.
1639,2017-09-18,2017,9,Macau,Economy Class,Solo Leisure,Bangkok to Bucharest via Doha,A380,7,No,Yes,"""cabin service was great""",3,4,4,4,2,1,4,mixed,-0.2,disappointed,False,,negative,positive,positive,neutral,negative,not_mentioned,neutral,neutral,negative,positive,seats were uncomfortable,"cabin service was great, food was excellent",False,,,maybe,False,False,service | great | excellent,disappointed | uncomfortable | hardly worked,Improve seat comfort in economy class. | Enhance wifi connectivity.
1640,2017-09-18,2017,9,Canada,Business Class,Business,Johannesburg to Doha,Boeing 787-8,1,No,Yes,"""the flight was cancelled""",Not Rated,Not Rated,Not Rated,Not Rated,1,Not Rated,1,negative,-0.8,frustrated,False,,not_mentioned,negative,neutral,neutral,neutral,neutral,negative,neutral,negative,negative,Flight cancelled with poor handling,,False,,,no,True,False,answers,cancelled | hiccups | ground agents | pandemonium | missed connecting flights,Improve ground handling and communication during disruptions | Enhance crew training for crisis management
1641,2017-09-16,2017,9,United Kingdom,Economy Class,Solo Leisure,Munich to Doha,A350,Not Rated,Yes,Yes,"""fabulous service from Qatar Airways""",5,5,4,5,4,Not Rated,5,positive,0.8,delighted,False,,neutral,positive,neutral,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,positive,not_mentioned,,fabulous service from Qatar Airways,True,Emirates,favourable_vs_qa,yes,False,False,fabulous | nice | pleasant | smiling | polite | efficient,okay | nothing special,Improve food quality for economy class. | None
1642,2017-09-14,2017,9,United States,Economy Class,Solo Leisure,Philadelphia to Hyderabad via Doha,A350,10,Yes,Yes,"""such an excellent performance""",5,5,5,5,5,5,5,positive,0.95,delighted,False,,not_mentioned,positive,neutral,neutral,neutral,neutral,neutral,neutral,positive,not_mentioned,,Qatar Airways service was excellent,False,,,yes,False,False,excellent | calming | professional | understanding | kudos | model,,Improve airport layover services for elderly passengers. | Recognize and reward staff for exceptional service.
1643,2017-09-13,2017,9,United Kingdom,Business Class,Solo Leisure,Manchester to Singapore via Doha,Boeing 787,10,Yes,Yes,"""hooked on Qatar's hospitality""",5,5,5,5,5,Not Rated,5,positive,0.9,delighted,False,,positive,not_mentioned,positive,positive,neutral,not_mentioned,neutral,neutral,positive,neutral,,seat was so comfortable,True,Singapore Airlines,unfavourable_vs_qa,yes,False,False,fantastic | comfortable | delicious | beautifully | joy,,Improve cabin crew training | None
1644,2017-09-08,2017,9,Malaysia,Business Class,Solo Leisure,Dallas Ft Worth to Kuala Lumpur via Doha,Not Rated,8,Yes,Yes,"""Such a pleasant flight""",3,4,3,2,3,Not Rated,3,positive,0.8,delighted,False,,not_mentioned,positive,negative,not_mentioned,not_mentioned,not_mentioned,neutral,not_mentioned,positive,not_mentioned,"Food: vegetables overcooked, chicken gnocchi mushy and soft.","Superior flight attendants, considerate service, smooth take-off and landing.",False,,,yes,False,False,pleasant | satisfactory | attentive | smile | home | thumbs up,overcooked | mushy,Improve food quality control. | Maintain high cabin crew standards.
1645,2017-09-06,2017,9,Oman,Business Class,Solo Leisure,Edinburgh to Muscat via Doha,350 & 787,10,Yes,Yes,"""they are a very good choice""",5,5,5,5,5,5,4,positive,0.92,delighted,False,,neutral,positive,positive,positive,not_mentioned,positive,not_mentioned,positive,positive,not_mentioned,,Qatar Airways staff are not too much trouble,True,British Airways,unfavourable_vs_qa,yes,False,False,good | difference | nothing | efficient | value | fabulous,decline,Improve First Class lounge offerings. | Maintain high standards of cleanliness.
1646,2017-08-31,2017,8,United Kingdom,Economy Class,Solo Leisure,Tokyo to London via Doha,Boeing 777,4,No,Yes,"""seats not very comfortable""",2,2,3,Not Rated,3,Not Rated,2,negative,-0.75,disappointed,False,,negative,neutral,neutral,not_mentioned,not_mentioned,not_mentioned,neutral,not_mentioned,negative,not_mentioned,seats not very comfortable,,False,,,no,False,False,okay,cramped | not impressed | not great | limited,Improve seat comfort in economy class. | Enhance transfer experience at Doha
1647,2017-08-30,2017,8,Thailand,Economy Class,Family Leisure,Bangkok to Milan via Doha,Boeing 777-300ER / 787-8 / A330,10,Yes,Yes,"""Qatar is an excellent choice""",5,5,5,5,3,5,5,positive,0.8,satisfied,False,,positive,positive,negative,not_mentioned,not_mentioned,not_mentioned,neutral,not_mentioned,positive,negative,Food on board this flight was sub par.,Seats are very comfortable and felt like an armchair in full recline.,False,,,yes,True,False,excellent | breeze | welcoming | polite | comfortable | fantastic,sub par | tight,Improve food quality in economy class. | Optimize transfer times at Doha.
1648,2017-08-30,2017,8,Qatar,Economy Class,Solo Leisure,Los Angeles to Doha,Boeing 777,9,Yes,Yes,"""enjoyed the experience""",4,5,4,4,5,Not Rated,5,positive,0.8,satisfied,False,,not_mentioned,positive,neutral,neutral,neutral,neutral,neutral,neutral,positive,not_mentioned,,"enjoyed the experience, cabin crew deserve respect",False,,,yes,False,False,pleased | enjoyed | respect,,Improve economy class comfort
1649,2017-08-28,2017,8,Qatar,Business Class,Family Leisure,New York JFK to Doha,A350-900,9,Yes,Yes,"""standard of cabin service is still very high""",3,5,5,3,5,5,5,positive,0.8,satisfied,False,,not_mentioned,positive,positive,negative,neutral,neutral,neutral,neutral,positive,not_mentioned,IFE TV selection and games are very poor,"standard of cabin service is still very high, delicious catering",False,,,yes,False,True,high | delicious | quality,poor,Improve IFE content selection and quality. | Maintain high cabin service standards.
1650,2017-08-22,2017,8,Turkey,Economy Class,Family Leisure,Istanbul to Adelaide via Doha,A330 / A350 /A380 / A321,7,Yes,Yes,"""OK and value for the money""",4,3,2,2,4,2,4,neutral,0.2,satisfied,False,,positive,neutral,negative,neutral,not_mentioned,not_mentioned,negative,positive,positive,positive,Online check-in error message,"Planes were tidy and clean, seats were comfortable",False,,,yes,False,False,comfortable | tidy | clean | on time | value,ordinary | below expectation | error message,Improve online check-in process | Enhance food options
1651,2017-08-18,2017,8,Australia,Economy Class,Couple Leisure,Melbourne to Belgrade via Doha,A380-800,10,Yes,Yes,"""Aircraft was spotless""",5,5,4,5,5,4,5,positive,0.9,delighted,False,,positive,positive,neutral,positive,not_mentioned,not_mentioned,positive,positive,positive,positive,,"Aircraft was spotless, attendants very courteous",False,,,yes,False,False,spotless | courteous | friendly | professional | fantastic | good,,Improve food and beverage offerings | Maintain high cleanliness standards
1652,2017-08-17,2017,8,Germany,Economy Class,Solo Leisure,Denpasar to Berlin via Doha,A330-300,5,No,Yes,"""choose the aircraft wisely""",3,3,3,Not Rated,1,Not Rated,2,positive,0.7,satisfied,False,,positive,positive,neutral,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,positive,neutral,,better passenger staff ratio and better service,True,Boeing,unfavourable_vs_qa,maybe,False,False,lucky | better | better service | more personal space,cramped,Improve Boeing aircraft seating configuration | None
1653,2017-08-16,2017,8,New Zealand,Economy Class,Family Leisure,Auckland to Warsaw via Doha,Not Rated,5,No,Yes,"""I found the food awful""",5,5,1,4,3,Not Rated,2,negative,-0.8,disappointed,False,,not_mentioned,positive,negative,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,negative,neutral,food awful especially from Auckland,,False,,,no,False,False,customer service,awful | horrible food | no answer,Improve food quality in economy class | None
1654,2017-08-15,2017,8,Ireland,Economy Class,Couple Leisure,Bangkok to Dublin via Doha,Not Rated,4,No,Yes,"""our fare was promotional""",2,2,3,5,1,Not Rated,3,negative,-0.75,disappointed,False,,negative,neutral,negative,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,negative,neutral,"promotional fare, no hotel stay",,False,,,no,True,False,nice | helpful,disappointing | mediocre | hard seats | unapologetic,Improve layover services for long connections. | Enhance communication about fare benefits.
1655,2017-08-10,2017,8,Australia,Economy Class,Solo Leisure,Edinburgh to Melbourne Australia via Doha,Not Rated,9,Yes,Yes,"""I'll certainly be flying with them again""",4,5,5,5,5,4,5,positive,0.9,satisfied,False,,neutral,positive,positive,not_mentioned,not_mentioned,not_mentioned,not_mentioned,neutral,positive,not_mentioned,,staff work hard with smiles,False,,,yes,False,False,commend | hard | smile | comfortable | non stop | certainly,,Improve IFE offerings | Enhance lounge experience
1656,2017-08-09,2017,8,India,Economy Class,Couple Leisure,Atlanta to Chennai via Doha,Not Rated,1,No,Yes,"""completely understaffed""",Not Rated,Not Rated,Not Rated,Not Rated,1,Not Rated,1,negative,-0.85,frustrated,False,,not_mentioned,negative,not_mentioned,not_mentioned,not_mentioned,not_mentioned,negative,not_mentioned,negative,negative,completely understaffed and no notifications,,False,,,no,True,False,,understaffed | cancelled | no notifications | frustrated | worst experience,Improve customer service response time and availability. | Implement better communication for flight cancellations.
1657,2017-08-08,2017,8,United Kingdom,Economy Class,Business,London to Kolkata via Doha,Boeing 787,3,No,Yes,"""not a great experience""",1,3,2,Not Rated,1,Not Rated,3,negative,-0.8,frustrated,False,,negative,positive,neutral,not_mentioned,not_mentioned,not_mentioned,neutral,not_mentioned,negative,neutral,"couldn't sit together, seat cramped",Staff all very friendly,True,British Airways,unfavourable_vs_qa,no,False,False,friendly,cramped | ineffective | two hours,Improve seat allocation process | Enhance online change options
1658,2017-08-07,2017,8,United States,Economy Class,Solo Leisure,New York to Bangkok via Doha,Not Rated,5,No,Yes,"""flight attendant never smiled""",3,1,5,4,3,4,3,neutral,0.2,disappointed,False,,negative,negative,positive,neutral,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,flight attendant never smiled,food was surprisingly good,False,,,maybe,False,False,good | impressive,problems | never smiled,Improve flight attendant training and smiles | Enhance seat comfort
1659,2017-08-07,2017,8,Germany,Business Class,Couple Leisure,Berlin to Singapore via Doha,A330 / A350,10,Yes,Yes,"""a really good airline""",5,5,5,3,3,1,3,positive,0.85,satisfied,False,,positive,positive,positive,not_mentioned,negative,neutral,neutral,neutral,positive,neutral,WiFi was expensive.,"Friendly staff, comfy seats and fab food and drinks.",False,,,yes,False,False,really good | friendly | comfy | fab | quality | awesome,irritates | expensive,Improve WiFi pricing. | Consider adjusting in-flight entertainment.
