review_id,review_date,year,month,seat_type,type_of_traveller,route,reviewer_country,overall_rating_10,sentiment_overall,sentiment_score,keyword,sentiment_type,frequency,rank_global
1781,2017-02-28,2017,2,Economy Class,Business,London to Lahore via Doha,United Kingdom,7,mixed,0.3,delayed by 2.5 hours,negative,1,37
1783,2017-02-27,2017,2,Business Class,Couple Leisure,LHR to SIN via DOH,United Kingdom,5,negative,-0.7,disappointing,negative,53,5
1783,2017-02-27,2017,2,Business Class,Couple Leisure,LHR to SIN via DOH,United Kingdom,5,negative,-0.7,poor,negative,63,3
1783,2017-02-27,2017,2,Business Class,Couple Leisure,LHR to SIN via DOH,United Kingdom,5,negative,-0.7,sweated,negative,1,37
1783,2017-02-27,2017,2,Business Class,Couple Leisure,LHR to SIN via DOH,United Kingdom,5,negative,-0.7,dehydrated,negative,1,37
1783,2017-02-27,2017,2,Business Class,Couple Leisure,LHR to SIN via DOH,United Kingdom,5,negative,-0.7,mistake,negative,6,32
1784,2017-02-20,2017,2,Economy Class,Couple Leisure,Krabi to Munich via Doha,Czech Republic,5,negative,-0.7,average,negative,29,13
1784,2017-02-20,2017,2,Economy Class,Couple Leisure,Krabi to Munich via Doha,Czech Republic,5,negative,-0.7,options,negative,1,37
1784,2017-02-20,2017,2,Economy Class,Couple Leisure,Krabi to Munich via Doha,Czech Republic,5,negative,-0.7,uncomfortable,negative,65,2
1784,2017-02-20,2017,2,Economy Class,Couple Leisure,Krabi to Munich via Doha,Czech Republic,5,negative,-0.7,no usb connection,negative,1,37
1784,2017-02-20,2017,2,Economy Class,Couple Leisure,Krabi to Munich via Doha,Czech Republic,5,negative,-0.7,poor quality,negative,10,28
1785,2017-02-19,2017,2,Business Class,Couple Leisure,Amsterdam to Bangkok via doha,Belgium,9,positive,0.75,chaotic,negative,39,9
1785,2017-02-19,2017,2,Business Class,Couple Leisure,Amsterdam to Bangkok via doha,Belgium,9,positive,0.75,crowded,negative,17,21
1786,2017-02-16,2017,2,Business Class,Couple Leisure,Doha to Johannesburg,South Africa,10,positive,0.9,tight,negative,8,30
1787,2017-02-16,2017,2,Business Class,Couple Leisure,Doha to Auckland,United Kingdom,9,positive,0.9,more storage space needed,negative,1,37
1790,2017-02-13,2017,2,Business Class,Solo Leisure,London Heathrow to Sydney via Doha,Australia,9,positive,0.85,average,negative,29,13
1790,2017-02-13,2017,2,Business Class,Solo Leisure,London Heathrow to Sydney via Doha,Australia,9,positive,0.85,little hard,negative,1,37
1791,2017-02-13,2017,2,Economy Class,Family Leisure,Medina to Istanbul via Doha,United Kingdom,8,positive,0.8,overbooked,negative,7,31
1791,2017-02-13,2017,2,Economy Class,Family Leisure,Medina to Istanbul via Doha,United Kingdom,8,positive,0.8,argued,negative,2,36
1791,2017-02-13,2017,2,Economy Class,Family Leisure,Medina to Istanbul via Doha,United Kingdom,8,positive,0.8,late,negative,46,6
1792,2017-02-12,2017,2,Economy Class,Solo Leisure,Bangkok to Doha,France,8,positive,0.9,satisfactory,negative,1,37
1793,2017-02-11,2017,2,Economy Class,Family Leisure,Madrid to Taif via Doha,Saudi Arabia,4,mixed,-0.2,destroyed,negative,3,35
1793,2017-02-11,2017,2,Economy Class,Family Leisure,Madrid to Taif via Doha,Saudi Arabia,4,mixed,-0.2,inconvenience,negative,10,28
1793,2017-02-11,2017,2,Economy Class,Family Leisure,Madrid to Taif via Doha,Saudi Arabia,4,mixed,-0.2,bad day,negative,1,37
1794,2017-02-11,2017,2,Economy Class,Family Leisure,Taif to Madrid via Doha,Saudi Arabia,10,positive,0.8,old a320,negative,1,37
1794,2017-02-11,2017,2,Economy Class,Family Leisure,Taif to Madrid via Doha,Saudi Arabia,10,positive,0.8,no ife,negative,2,36
1794,2017-02-11,2017,2,Economy Class,Family Leisure,Taif to Madrid via Doha,Saudi Arabia,10,positive,0.8,10 hour wait,negative,1,37
1795,2017-02-11,2017,2,Economy Class,Family Leisure,CPH to BKK via DOH,Denmark,5,negative,-0.8,delay,negative,42,7
1795,2017-02-11,2017,2,Economy Class,Family Leisure,CPH to BKK via DOH,Denmark,5,negative,-0.8,disaster,negative,9,29
1795,2017-02-11,2017,2,Economy Class,Family Leisure,CPH to BKK via DOH,Denmark,5,negative,-0.8,lost,negative,14,24
1795,2017-02-11,2017,2,Economy Class,Family Leisure,CPH to BKK via DOH,Denmark,5,negative,-0.8,priority,negative,3,35
1796,2017-02-11,2017,2,Economy Class,Solo Leisure,Geneva to Johannesburg via Doha,France,1,negative,-0.8,rescheduled,negative,2,36
1796,2017-02-11,2017,2,Economy Class,Solo Leisure,Geneva to Johannesburg via Doha,France,1,negative,-0.8,penalty,negative,1,37
1796,2017-02-11,2017,2,Economy Class,Solo Leisure,Geneva to Johannesburg via Doha,France,1,negative,-0.8,late,negative,46,6
1796,2017-02-11,2017,2,Economy Class,Solo Leisure,Geneva to Johannesburg via Doha,France,1,negative,-0.8,missed,negative,26,15
1796,2017-02-11,2017,2,Economy Class,Solo Leisure,Geneva to Johannesburg via Doha,France,1,negative,-0.8,rebooked,negative,6,32
1797,2017-02-10,2017,2,Economy Class,Solo Leisure,Brussels to Singapore via Doha,Belgium,2,negative,-0.8,horrible,negative,20,19
1797,2017-02-10,2017,2,Economy Class,Solo Leisure,Brussels to Singapore via Doha,Belgium,2,negative,-0.8,delayed,negative,109,1
1797,2017-02-10,2017,2,Economy Class,Solo Leisure,Brussels to Singapore via Doha,Belgium,2,negative,-0.8,minimum time,negative,1,37
1797,2017-02-10,2017,2,Economy Class,Solo Leisure,Brussels to Singapore via Doha,Belgium,2,negative,-0.8,waiting,negative,14,24
1797,2017-02-10,2017,2,Economy Class,Solo Leisure,Brussels to Singapore via Doha,Belgium,2,negative,-0.8,technical problem,negative,3,35
1798,2017-02-07,2017,2,Business Class,Couple Leisure,Johannesburg to Doha,South Africa,9,positive,0.8,let down,negative,4,34
1798,2017-02-07,2017,2,Business Class,Couple Leisure,Johannesburg to Doha,South Africa,9,positive,0.8,expected better,negative,1,37
1798,2017-02-07,2017,2,Business Class,Couple Leisure,Johannesburg to Doha,South Africa,9,positive,0.8,small servings,negative,1,37
1801,2017-01-28,2017,1,Economy Class,Family Leisure,Paris CDG to Doha,Indonesia,9,positive,0.9,flaws,negative,1,37
1801,2017-01-28,2017,1,Economy Class,Family Leisure,Paris CDG to Doha,Indonesia,9,positive,0.9,trouble,negative,1,37
1801,2017-01-28,2017,1,Economy Class,Family Leisure,Paris CDG to Doha,Indonesia,9,positive,0.9,delay,negative,42,7
1801,2017-01-28,2017,1,Economy Class,Family Leisure,Paris CDG to Doha,Indonesia,9,positive,0.9,horrible,negative,20,19
1802,2017-01-27,2017,1,Economy Class,Business,Doha to London,United Kingdom,9,positive,0.7,cramped,negative,40,8
1803,2017-01-24,2017,1,Business Class,Couple Leisure,Frankfurt to Cape Town via Doha,Germany,10,positive,0.8,restricted,negative,4,34
1803,2017-01-24,2017,1,Business Class,Couple Leisure,Frankfurt to Cape Town via Doha,Germany,10,positive,0.8,slow,negative,34,11
1803,2017-01-24,2017,1,Business Class,Couple Leisure,Frankfurt to Cape Town via Doha,Germany,10,positive,0.8,little choice,negative,2,36
1805,2017-01-20,2017,1,Economy Class,Solo Leisure,LHR to CMB via DOH,United Kingdom,8,positive,0.7,claustrophobic,negative,9,29
1806,2017-01-16,2017,1,Economy Class,Family Leisure,EZE to SIN via DOH,Singapore,2,negative,-0.8,terrible,negative,37,10
1806,2017-01-16,2017,1,Economy Class,Family Leisure,EZE to SIN via DOH,Singapore,2,negative,-0.8,delayed,negative,109,1
1806,2017-01-16,2017,1,Economy Class,Family Leisure,EZE to SIN via DOH,Singapore,2,negative,-0.8,unavailable,negative,8,30
1806,2017-01-16,2017,1,Economy Class,Family Leisure,EZE to SIN via DOH,Singapore,2,negative,-0.8,waiting,negative,14,24
1807,2017-01-15,2017,1,Economy Class,Solo Leisure,MAN to SIN via DOH,United Kingdom,8,positive,0.7,delayed,negative,109,1
1807,2017-01-15,2017,1,Economy Class,Solo Leisure,MAN to SIN via DOH,United Kingdom,8,positive,0.7,disgruntled,negative,1,37
1808,2017-01-14,2017,1,Economy Class,Couple Leisure,CPH to BOM via DOH,United Arab Emirates,9,positive,0.8,connections can be a cardio exercise,negative,1,37
1809,2017-01-14,2017,1,Economy Class,Solo Leisure,KUL to LHR via DOH,Malaysia,8,positive,0.8,not working,negative,9,29
1810,2017-01-13,2017,1,Business Class,Solo Leisure,EDI to KUL via DOH,Malaysia,9,positive,0.8,let down,negative,4,34
1810,2017-01-13,2017,1,Business Class,Solo Leisure,EDI to KUL via DOH,Malaysia,9,positive,0.8,issues,negative,8,30
1811,2017-01-12,2017,1,Economy Class,Couple Leisure,SVO to DPS via DOH,Russian Federation,4,mixed,-0.3,cold,negative,17,21
1811,2017-01-12,2017,1,Economy Class,Couple Leisure,SVO to DPS via DOH,Russian Federation,4,mixed,-0.3,brunch menu finished,negative,1,37
1812,2017-01-08,2017,1,Business Class,Solo Leisure,MEL to CMN via DOH,Australia,9,positive,0.9,stuffiness,negative,1,37
1813,2017-01-07,2017,1,Business Class,Couple Leisure,BCN to ADL via DOH,Australia,6,negative,-0.7,uncustomer friendly,negative,1,37
1813,2017-01-07,2017,1,Business Class,Couple Leisure,BCN to ADL via DOH,Australia,6,negative,-0.7,left a lot to be desired,negative,2,36
1813,2017-01-07,2017,1,Business Class,Couple Leisure,BCN to ADL via DOH,Australia,6,negative,-0.7,inconsistent,negative,8,30
1813,2017-01-07,2017,1,Business Class,Couple Leisure,BCN to ADL via DOH,Australia,6,negative,-0.7,difficult,negative,10,28
1813,2017-01-07,2017,1,Business Class,Couple Leisure,BCN to ADL via DOH,Australia,6,negative,-0.7,disappointing,negative,53,5
1814,2017-01-04,2017,1,Business Class,Solo Leisure,CPH to BKK via DOH,Vietnam,7,mixed,-0.2,unacceptable,negative,13,25
1814,2017-01-04,2017,1,Business Class,Solo Leisure,CPH to BKK via DOH,Vietnam,7,mixed,-0.2,downfall,negative,1,37
1814,2017-01-04,2017,1,Business Class,Solo Leisure,CPH to BKK via DOH,Vietnam,7,mixed,-0.2,dull,negative,1,37
1815,2017-01-04,2017,1,Economy Class,Couple Leisure,TUN to NRT via DOH,Tunisia,9,positive,0.8,aren't the widest,negative,1,37
1816,2016-12-31,2016,12,Business Class,Couple Leisure,OSL to BKK via DOH,Switzerland,8,positive,0.8,chaotic,negative,39,9
1816,2016-12-31,2016,12,Business Class,Couple Leisure,OSL to BKK via DOH,Switzerland,8,positive,0.8,went out,negative,1,37
1816,2016-12-31,2016,12,Business Class,Couple Leisure,OSL to BKK via DOH,Switzerland,8,positive,0.8,bit too full,negative,1,37
1817,2016-12-20,2016,12,Economy Class,Solo Leisure,PHL to BKK via DOH,United States,8,positive,0.85,confusing,negative,6,32
1818,2016-12-19,2016,12,Economy Class,Couple Leisure,PER to LHR via DOH,Australia,6,positive,0.6,stingy,negative,3,35
1818,2016-12-19,2016,12,Economy Class,Couple Leisure,PER to LHR via DOH,Australia,6,positive,0.6,alcoholic drinks,negative,1,37
1819,2016-12-13,2016,12,Economy Class,Business,PNH to SGN,Vietnam,8,positive,0.7,service in the air is nulled too long a time before landing,negative,1,37
1820,2016-12-12,2016,12,Economy Class,Family Leisure,AMM to DOH,Qatar,6,negative,-0.6,waited,negative,23,16
1820,2016-12-12,2016,12,Economy Class,Family Leisure,AMM to DOH,Qatar,6,negative,-0.6,denied,negative,15,23
1820,2016-12-12,2016,12,Economy Class,Family Leisure,AMM to DOH,Qatar,6,negative,-0.6,carry,negative,1,37
1821,2016-12-11,2016,12,Economy Class,Couple Leisure,PER to MUC via DOH,Australia,6,mixed,-0.2,disappointed,negative,60,4
1821,2016-12-11,2016,12,Economy Class,Couple Leisure,PER to MUC via DOH,Australia,6,mixed,-0.2,not tasty,negative,2,36
1821,2016-12-11,2016,12,Economy Class,Couple Leisure,PER to MUC via DOH,Australia,6,mixed,-0.2,not good,negative,6,32
1822,2016-12-10,2016,12,Business Class,Couple Leisure,VCE to DOH,Italy,4,mixed,-0.2,disappointing,negative,53,5
1822,2016-12-10,2016,12,Business Class,Couple Leisure,VCE to DOH,Italy,4,mixed,-0.2,no more filet,negative,1,37
1823,2016-12-06,2016,12,Economy Class,Business,DEL to EDI via DOH,United Kingdom,8,neutral,0.2,not comfortable,negative,4,34
1823,2016-12-06,2016,12,Economy Class,Business,DEL to EDI via DOH,United Kingdom,8,neutral,0.2,dry,negative,9,29
1823,2016-12-06,2016,12,Economy Class,Business,DEL to EDI via DOH,United Kingdom,8,neutral,0.2,overcooked,negative,8,30
1823,2016-12-06,2016,12,Economy Class,Business,DEL to EDI via DOH,United Kingdom,8,neutral,0.2,could not connect,negative,1,37
1824,2016-12-05,2016,12,Business Class,Business,ARN to BKK via DOH,Switzerland,8,mixed,0.3,declined,negative,2,36
1824,2016-12-05,2016,12,Business Class,Business,ARN to BKK via DOH,Switzerland,8,mixed,0.3,inconvenient,negative,4,34
1824,2016-12-05,2016,12,Business Class,Business,ARN to BKK via DOH,Switzerland,8,mixed,0.3,changed,negative,12,26
1827,2016-12-03,2016,12,Economy Class,Solo Leisure,KUL to AUH via DOH,Malaysia,7,positive,0.6,small portion,negative,2,36
1827,2016-12-03,2016,12,Economy Class,Solo Leisure,KUL to AUH via DOH,Malaysia,7,positive,0.6,let down,negative,4,34
1828,2016-12-03,2016,12,Business Class,Solo Leisure,MAN to GOI via DOH,United Kingdom,8,positive,0.8,cramped,negative,40,8
1828,2016-12-03,2016,12,Business Class,Solo Leisure,MAN to GOI via DOH,United Kingdom,8,positive,0.8,crying child,negative,1,37
1829,2016-12-03,2016,12,Business Class,Business,LHR to BKK via DOH,United Kingdom,9,positive,0.75,slow,negative,34,11
1829,2016-12-03,2016,12,Business Class,Business,LHR to BKK via DOH,United Kingdom,9,positive,0.75,forgot,negative,3,35
1829,2016-12-03,2016,12,Business Class,Business,LHR to BKK via DOH,United Kingdom,9,positive,0.75,overcrowded,negative,4,34
1829,2016-12-03,2016,12,Business Class,Business,LHR to BKK via DOH,United Kingdom,9,positive,0.75,couldn't wait,negative,1,37
1830,2016-11-30,2016,11,Business Class,Solo Leisure,LHR to HKT via DOH,United Kingdom,8,positive,0.8,narrow,negative,20,19
1830,2016-11-30,2016,11,Business Class,Solo Leisure,LHR to HKT via DOH,United Kingdom,8,positive,0.8,couldn't sleep,negative,1,37
1830,2016-11-30,2016,11,Business Class,Solo Leisure,LHR to HKT via DOH,United Kingdom,8,positive,0.8,soulless,negative,3,35
1830,2016-11-30,2016,11,Business Class,Solo Leisure,LHR to HKT via DOH,United Kingdom,8,positive,0.8,uninteresting,negative,1,37
1833,2016-11-23,2016,11,Business Class,Solo Leisure,HKT to BRUvia DOH,Netherlands,5,negative,-0.6,terrible,negative,37,10
1833,2016-11-23,2016,11,Business Class,Solo Leisure,HKT to BRUvia DOH,Netherlands,5,negative,-0.6,chaotic,negative,39,9
1833,2016-11-23,2016,11,Business Class,Solo Leisure,HKT to BRUvia DOH,Netherlands,5,negative,-0.6,narrow,negative,20,19
1833,2016-11-23,2016,11,Business Class,Solo Leisure,HKT to BRUvia DOH,Netherlands,5,negative,-0.6,poor,negative,63,3
1834,2016-11-21,2016,11,Economy Class,Couple Leisure,AMS to DPS via DOH,Netherlands,6,negative,-0.6,terrible,negative,37,10
1834,2016-11-21,2016,11,Economy Class,Couple Leisure,AMS to DPS via DOH,Netherlands,6,negative,-0.6,not available,negative,7,31
1834,2016-11-21,2016,11,Economy Class,Couple Leisure,AMS to DPS via DOH,Netherlands,6,negative,-0.6,don't speak really good english,negative,1,37
1834,2016-11-21,2016,11,Economy Class,Couple Leisure,AMS to DPS via DOH,Netherlands,6,negative,-0.6,didn't work that well,negative,1,37
1835,2016-11-20,2016,11,Business Class,Couple Leisure,HKT to CPH via DOH,Denmark,9,positive,0.85,disgrace,negative,2,36
1836,2016-11-17,2016,11,Business Class,Solo Leisure,MAN to BKK via DOH,United Kingdom,10,positive,0.8,crowded,negative,17,21
1836,2016-11-17,2016,11,Business Class,Solo Leisure,MAN to BKK via DOH,United Kingdom,10,positive,0.8,noisy,negative,7,31
1836,2016-11-17,2016,11,Business Class,Solo Leisure,MAN to BKK via DOH,United Kingdom,10,positive,0.8,uncomfortable,negative,65,2
1837,2016-11-16,2016,11,Economy Class,Solo Leisure,AUH to PER via DOH,United Arab Emirates,7,mixed,-0.3,dumbing down,negative,1,37
1837,2016-11-16,2016,11,Economy Class,Solo Leisure,AUH to PER via DOH,United Arab Emirates,7,mixed,-0.3,cutting costs,negative,2,36
1837,2016-11-16,2016,11,Economy Class,Solo Leisure,AUH to PER via DOH,United Arab Emirates,7,mixed,-0.3,disappointing,negative,53,5
1837,2016-11-16,2016,11,Economy Class,Solo Leisure,AUH to PER via DOH,United Arab Emirates,7,mixed,-0.3,bumped,negative,7,31
1839,2016-11-15,2016,11,Economy Class,Solo Leisure,JNB to DXB via DOH,Zimbabwe,9,positive,0.65,limited leg room,negative,1,37
1840,2016-11-14,2016,11,Business Class,Business,ATL to KWI via DOH,United States,9,positive,0.8,dated,negative,9,29
1840,2016-11-14,2016,11,Business Class,Business,ATL to KWI via DOH,United States,9,positive,0.8,annoying,negative,16,22
1842,2016-11-14,2016,11,Business Class,Couple Leisure,CPH to DOH,Singapore,10,positive,0.8,cumbersome,negative,2,36
1842,2016-11-14,2016,11,Business Class,Couple Leisure,CPH to DOH,Singapore,10,positive,0.8,not intuitive,negative,1,37
1843,2016-11-09,2016,11,Business Class,Solo Leisure,DOH to FRA,Singapore,6,negative,-0.6,tough,negative,3,35
1843,2016-11-09,2016,11,Business Class,Solo Leisure,DOH to FRA,Singapore,6,negative,-0.6,cumbersome,negative,2,36
1843,2016-11-09,2016,11,Business Class,Solo Leisure,DOH to FRA,Singapore,6,negative,-0.6,annoyed,negative,5,33
1845,2016-11-06,2016,11,Business Class,Business,JFK to MCT via DOH,Panama,8,positive,0.6,perfunctory,negative,1,37
1845,2016-11-06,2016,11,Business Class,Business,JFK to MCT via DOH,Panama,8,positive,0.6,disappointing,negative,53,5
1845,2016-11-06,2016,11,Business Class,Business,JFK to MCT via DOH,Panama,8,positive,0.6,terrible,negative,37,10
1845,2016-11-06,2016,11,Business Class,Business,JFK to MCT via DOH,Panama,8,positive,0.6,atrocious,negative,2,36
1846,2016-11-04,2016,11,Economy Class,Solo Leisure,SIN to AMM via DOH,Papua New Guinea,6,mixed,0.3,badly,negative,1,37
1846,2016-11-04,2016,11,Economy Class,Solo Leisure,SIN to AMM via DOH,Papua New Guinea,6,mixed,0.3,horrible,negative,20,19
1846,2016-11-04,2016,11,Economy Class,Solo Leisure,SIN to AMM via DOH,Papua New Guinea,6,mixed,0.3,wifi not working,negative,3,35
1847,2016-11-01,2016,11,Economy Class,Business,ARN to DOH,Qatar,7,positive,0.8,tight,negative,8,30
1848,2016-10-30,2016,10,Business Class,Solo Leisure,HAN to BKK,United States,9,positive,0.8,much too short,negative,1,37
1850,2016-10-25,2016,10,Economy Class,Solo Leisure,HEL to MEL via DOH,Finland,8,positive,0.7,annoying,negative,16,22
1850,2016-10-25,2016,10,Economy Class,Solo Leisure,HEL to MEL via DOH,Finland,8,positive,0.7,stuck,negative,6,32
1850,2016-10-25,2016,10,Economy Class,Solo Leisure,HEL to MEL via DOH,Finland,8,positive,0.7,lagging,negative,1,37
1853,2016-10-23,2016,10,Business Class,Business,SIN to JRO via DOH,Singapore,4,neutral,0.1,bumped,negative,7,31
1853,2016-10-23,2016,10,Business Class,Business,SIN to JRO via DOH,Singapore,4,neutral,0.1,tardy,negative,1,37
1853,2016-10-23,2016,10,Business Class,Business,SIN to JRO via DOH,Singapore,4,neutral,0.1,bad,negative,21,18
1853,2016-10-23,2016,10,Business Class,Business,SIN to JRO via DOH,Singapore,4,neutral,0.1,archaic,negative,1,37
1853,2016-10-23,2016,10,Business Class,Business,SIN to JRO via DOH,Singapore,4,neutral,0.1,non existent,negative,3,35
1854,2016-10-21,2016,10,Business Class,Solo Leisure,CMB to CAI via DOH,Vietnam,9,positive,0.8,no meat-dishes,negative,1,37
1854,2016-10-21,2016,10,Business Class,Solo Leisure,CMB to CAI via DOH,Vietnam,9,positive,0.8,"no fresh garlic, ginger, chilli nor fish-sauce",negative,1,37
1854,2016-10-21,2016,10,Business Class,Solo Leisure,CMB to CAI via DOH,Vietnam,9,positive,0.8,cost cutting edges has begun to show,negative,1,37
1855,2016-10-17,2016,10,Economy Class,Solo Leisure,MNL to LHR via DOH,United Kingdom,1,negative,-0.8,terrible,negative,37,10
1855,2016-10-17,2016,10,Economy Class,Solo Leisure,MNL to LHR via DOH,United Kingdom,1,negative,-0.8,waive,negative,1,37
1855,2016-10-17,2016,10,Economy Class,Solo Leisure,MNL to LHR via DOH,United Kingdom,1,negative,-0.8,compassion,negative,2,36
1855,2016-10-17,2016,10,Economy Class,Solo Leisure,MNL to LHR via DOH,United Kingdom,1,negative,-0.8,deduction,negative,1,37
1855,2016-10-17,2016,10,Economy Class,Solo Leisure,MNL to LHR via DOH,United Kingdom,1,negative,-0.8,changed,negative,12,26
1857,2016-10-15,2016,10,Economy Class,Solo Leisure,DOH to KUL,Qatar,3,negative,-0.75,delay,negative,42,7
1857,2016-10-15,2016,10,Economy Class,Solo Leisure,DOH to KUL,Qatar,3,negative,-0.75,hassle,negative,2,36
1857,2016-10-15,2016,10,Economy Class,Solo Leisure,DOH to KUL,Qatar,3,negative,-0.75,wrong,negative,7,31
1858,2016-10-14,2016,10,Business Class,Couple Leisure,PER to BCN via DOH,Australia,9,positive,0.7,not overly impressed,negative,1,37
1858,2016-10-14,2016,10,Business Class,Couple Leisure,PER to BCN via DOH,Australia,9,positive,0.7,warm,negative,5,33
1858,2016-10-14,2016,10,Business Class,Couple Leisure,PER to BCN via DOH,Australia,9,positive,0.7,stuck,negative,6,32
1860,2016-10-11,2016,10,Economy Class,Couple Leisure,PVG to MAD via DOH,China,7,mixed,-0.3,terrible,negative,37,10
1860,2016-10-11,2016,10,Economy Class,Couple Leisure,PVG to MAD via DOH,China,7,mixed,-0.3,cramped,negative,40,8
1860,2016-10-11,2016,10,Economy Class,Couple Leisure,PVG to MAD via DOH,China,7,mixed,-0.3,forgotten,negative,3,35
1861,2016-10-10,2016,10,Business Class,Couple Leisure,KUL to CDG via DOH,Malaysia,9,positive,0.8,minor hiccups,negative,1,37
1861,2016-10-10,2016,10,Business Class,Couple Leisure,KUL to CDG via DOH,Malaysia,9,positive,0.8,confusion,negative,10,28
1861,2016-10-10,2016,10,Business Class,Couple Leisure,KUL to CDG via DOH,Malaysia,9,positive,0.8,cold treatment,negative,1,37
1862,2016-10-08,2016,10,Economy Class,Couple Leisure,MUC to BKK via DOH,Germany,9,positive,0.8,delay,negative,42,7
1863,2016-10-08,2016,10,Business Class,Couple Leisure,SIN to FCO via SIN,Singapore,7,negative,-0.6,below expectations,negative,2,36
1863,2016-10-08,2016,10,Business Class,Couple Leisure,SIN to FCO via SIN,Singapore,7,negative,-0.6,limited choices,negative,1,37
1863,2016-10-08,2016,10,Business Class,Couple Leisure,SIN to FCO via SIN,Singapore,7,negative,-0.6,lacked storage,negative,1,37
1863,2016-10-08,2016,10,Business Class,Couple Leisure,SIN to FCO via SIN,Singapore,7,negative,-0.6,disappointed,negative,60,4
1863,2016-10-08,2016,10,Business Class,Couple Leisure,SIN to FCO via SIN,Singapore,7,negative,-0.6,odd hours,negative,1,37
1864,2016-10-05,2016,10,Economy Class,Business,SGN to PNH,Vietnam,8,positive,0.8,limited,negative,22,17
1865,2016-10-05,2016,10,Business Class,Solo Leisure,PER to MAN via DOH,Australia,10,positive,0.9,cracked window,negative,2,36
1866,2016-10-05,2016,10,Economy Class,Business,IKA to CDG via DOH,France,6,negative,-0.7,quality not as expected,negative,1,37
1866,2016-10-05,2016,10,Economy Class,Business,IKA to CDG via DOH,France,6,negative,-0.7,refused the request,negative,1,37
1866,2016-10-05,2016,10,Economy Class,Business,IKA to CDG via DOH,France,6,negative,-0.7,didn't behave patiently,negative,1,37
1867,2016-10-04,2016,10,First Class,Solo Leisure,BKK to DOH,Malaysia,10,positive,0.85,average,negative,29,13
1867,2016-10-04,2016,10,First Class,Solo Leisure,BKK to DOH,Malaysia,10,positive,0.85,limited,negative,22,17
1869,2016-09-30,2016,9,Economy Class,Couple Leisure,BOM to ATL via DOH,India,6,positive,0.6,disappointed,negative,60,4
1869,2016-09-30,2016,9,Economy Class,Couple Leisure,BOM to ATL via DOH,India,6,positive,0.6,annoying,negative,16,22
1869,2016-09-30,2016,9,Economy Class,Couple Leisure,BOM to ATL via DOH,India,6,positive,0.6,needs upgrade,negative,1,37
1869,2016-09-30,2016,9,Economy Class,Couple Leisure,BOM to ATL via DOH,India,6,positive,0.6,issues,negative,8,30
1869,2016-09-30,2016,9,Economy Class,Couple Leisure,BOM to ATL via DOH,India,6,positive,0.6,bad,negative,21,18
1871,2016-09-28,2016,9,Economy Class,Couple Leisure,LAX to JNB via DOH,United States,5,negative,-0.7,meagre,negative,3,35
1871,2016-09-28,2016,9,Economy Class,Couple Leisure,LAX to JNB via DOH,United States,5,negative,-0.7,average,negative,29,13
1871,2016-09-28,2016,9,Economy Class,Couple Leisure,LAX to JNB via DOH,United States,5,negative,-0.7,disappointing,negative,53,5
1871,2016-09-28,2016,9,Economy Class,Couple Leisure,LAX to JNB via DOH,United States,5,negative,-0.7,non existent,negative,3,35
1871,2016-09-28,2016,9,Economy Class,Couple Leisure,LAX to JNB via DOH,United States,5,negative,-0.7,underwhelmed,negative,1,37
1872,2016-09-21,2016,9,Economy Class,Couple Leisure,PER to VCE via DOH,Australia,7,mixed,-0.3,complains,negative,1,37
1872,2016-09-21,2016,9,Economy Class,Couple Leisure,PER to VCE via DOH,Australia,7,mixed,-0.3,wasted,negative,2,36
1872,2016-09-21,2016,9,Economy Class,Couple Leisure,PER to VCE via DOH,Australia,7,mixed,-0.3,chaotic,negative,39,9
1872,2016-09-21,2016,9,Economy Class,Couple Leisure,PER to VCE via DOH,Australia,7,mixed,-0.3,rude,negative,31,12
1873,2016-09-17,2016,9,Economy Class,Solo Leisure,TXL to CGK via DOH,Germany,3,mixed,-0.3,unfriendly,negative,10,28
1873,2016-09-17,2016,9,Economy Class,Solo Leisure,TXL to CGK via DOH,Germany,3,mixed,-0.3,forgot,negative,3,35
1873,2016-09-17,2016,9,Economy Class,Solo Leisure,TXL to CGK via DOH,Germany,3,mixed,-0.3,queing,negative,1,37
1873,2016-09-17,2016,9,Economy Class,Solo Leisure,TXL to CGK via DOH,Germany,3,mixed,-0.3,excess,negative,1,37
1874,2016-09-08,2016,9,Business Class,Solo Leisure,AMM to KUL via DOH,Australia,6,neutral,-0.3,forgettable,negative,1,37
1874,2016-09-08,2016,9,Business Class,Solo Leisure,AMM to KUL via DOH,Australia,6,neutral,-0.3,average,negative,29,13
1874,2016-09-08,2016,9,Business Class,Solo Leisure,AMM to KUL via DOH,Australia,6,neutral,-0.3,overwhelmed,negative,2,36
1874,2016-09-08,2016,9,Business Class,Solo Leisure,AMM to KUL via DOH,Australia,6,neutral,-0.3,not particularly inspiring,negative,1,37
1875,2016-09-06,2016,9,Economy Class,Solo Leisure,BRU to NRT via DOH,Belgium,1,negative,-0.8,too tight,negative,1,37
1875,2016-09-06,2016,9,Economy Class,Solo Leisure,BRU to NRT via DOH,Belgium,1,negative,-0.8,dry pasta,negative,1,37
1875,2016-09-06,2016,9,Economy Class,Solo Leisure,BRU to NRT via DOH,Belgium,1,negative,-0.8,decay,negative,1,37
1875,2016-09-06,2016,9,Economy Class,Solo Leisure,BRU to NRT via DOH,Belgium,1,negative,-0.8,awful vinaigrette,negative,1,37
